Iteracja;estimator__loss;estimator__max_depth;estimator__subsample;estimator__learning_rate;estimator__max_features;estimator__n_estimators;estimator__min_samples_split;Srednia dokladnosc;Czas
1;log_loss;9;0.2;0.045929202883612456;0.6500000000000001;4851;64;0.875314440162706;26.370603847503663
2;log_loss;13;0.8;0.004556754060844206;0.6000000000000001;801;8;0.9000695782487689;27.512013101577757
3;exponential;5;0.7000000000000001;0.045929202883612456;0.25;1701;4;0.8882709805180904;8.29542579650879
4;log_loss;7;0.9;0.002109491677524035;0.5;3351;64;0.8780943588096767;44.73833284378052
5;exponential;11;0.1;0.004556754060844206;0.3;1251;4;0.8593566688075359;5.032149076461792
6;log_loss;11;0.9;0.46293735614364534;0.5;1401;8;0.8977561014771996;4.051627254486084
7;log_loss;7;0.5;1.0;0.25;4251;4;0.6419219653179191;24.650056982040404
8;log_loss;11;0.2;0.045929202883612456;0.1;1201;2;0.8938217191179618;8.337953901290893
9;log_loss;13;0.4;0.002109491677524035;0.9500000000000001;2701;16;0.8891963712267181;54.75208578109741
10;exponential;5;0.8;0.0098431332023037;0.8;3701;2;0.8797117854849068;62.675374031066895
11;exponential;3;0.8;0.004556754060844206;0.6000000000000001;1401;8;0.8473300685078142;11.344813203811645
12;exponential;11;0.9;0.46293735614364534;0.5;4001;8;0.9005306679511882;5.983207035064697
13;log_loss;13;0.6;0.09921256574801249;0.8500000000000001;3051;32;0.8912791693427533;33.371921634674074
14;exponential;11;0.30000000000000004;0.46293735614364534;0.8500000000000001;2901;4;0.8894294583600942;7.98389458656311
15;exponential;11;0.30000000000000004;0.46293735614364534;0.8500000000000001;3951;16;0.8801744808392208;10.569096326828003
16;log_loss;13;0.8;0.004556754060844206;0.35000000000000003;351;8;0.8931304859773068;6.159988594055176
17;exponential;1;0.4;0.21431099571326834;0.6500000000000001;2101;2;0.8174860843502462;4.108996486663818
18;log_loss;1;0.5;0.002109491677524035;0.35000000000000003;3451;64;0.790887657889103;4.523714256286621
19;log_loss;9;0.5;0.045929202883612456;0.8;2251;64;0.8836453650181972;39.23342113494873
20;log_loss;5;0.2;0.21431099571326834;0.5;3851;64;0.647656015842432;11.233200931549073
21;exponential;3;0.9;0.46293735614364534;0.7000000000000001;4001;32;0.8695322200813529;35.48048701286316
22;log_loss;7;0.30000000000000004;0.21431099571326834;0.15000000000000002;3351;64;0.7268004709912225;10.59647331237793
23;exponential;5;0.9;0.09921256574801249;0.3;4001;2;0.8889651573538856;23.534425497055054
24;log_loss;3;0.5;0.045929202883612456;0.8;4101;2;0.8727713551701992;28.283695030212403
25;log_loss;7;0.2;0.09921256574801249;0.7000000000000001;4951;8;0.888965692571184;22.766070127487183
26;exponential;11;0.5;0.021262343752724643;0.6500000000000001;4051;64;0.8824884928280881;63.47475323677063
27;log_loss;3;0.7000000000000001;0.09921256574801249;0.9000000000000001;3051;16;0.8690679190751445;28.191483974456787
28;log_loss;7;0.9;0.0009765625;0.3;901;128;0.8029142581888248;6.394475841522217
29;log_loss;3;0.2;0.021262343752724643;0.25;3751;4;0.8704594840505244;5.520985460281372
30;exponential;9;0.9;0.46293735614364534;0.5;551;8;0.8963672125883109;4.637121915817261
31;log_loss;1;0.6;0.0098431332023037;0.8500000000000001;1351;32;0.8015277777777777;4.3188060283660885
32;exponential;11;0.30000000000000004;0.045929202883612456;0.8;2351;16;0.8880400342539071;32.38599796295166
33;exponential;5;1.0;0.46293735614364534;0.5;901;8;0.8868850353243417;9.924764108657836
34;exponential;13;0.30000000000000004;0.09921256574801249;0.7000000000000001;1601;8;0.8908167415970885;19.024652433395385
35;exponential;13;0.9;0.46293735614364534;0.5;2451;8;0.8966005673303361;4.441064548492432
36;exponential;11;0.9;0.045929202883612456;0.1;2701;64;0.8887344786983515;29.571318674087525
37;log_loss;13;0.9;0.004556754060844206;0.3;751;64;0.8841088631984586;8.780741310119629
38;log_loss;9;0.1;0.004556754060844206;0.6500000000000001;3451;4;0.8831821344465853;14.713924980163574
39;exponential;5;0.9;0.002109491677524035;0.9500000000000001;2401;32;0.8688417897666453;44.82719054222107
40;exponential;11;0.9;0.46293735614364534;0.8;1051;4;0.8905863305502034;7.011407279968262
41;exponential;7;0.2;0.46293735614364534;0.5;4751;8;0.8848025048169557;7.606618022918701
42;exponential;13;0.8;0.002109491677524035;0.5;351;8;0.8440928066795118;9.417481422424316
43;log_loss;13;0.1;0.004556754060844206;0.9500000000000001;1801;4;0.8785567865553414;12.377880001068116
44;log_loss;15;0.6;0.004556754060844206;0.6000000000000001;3751;8;0.8982187968315136;109.18951692581177
45;log_loss;11;0.9;0.004556754060844206;0.6000000000000001;501;8;0.8954447655748234;16.71054048538208
46;log_loss;7;0.30000000000000004;0.045929202883612456;0.1;1851;64;0.8794808392207235;5.671335077285766
47;log_loss;11;0.9;0.46293735614364534;0.7500000000000001;2251;4;0.8952116784414471;5.768070363998413
48;exponential;7;0.2;0.045929202883612456;0.1;2251;128;0.872770819952901;4.592196989059448
49;log_loss;11;0.7000000000000001;0.004556754060844206;0.6000000000000001;4051;16;0.8959055876685934;96.9761167049408
50;log_loss;5;0.8;0.004556754060844206;0.6000000000000001;4551;8;0.878555448512096;58.89512672424316
51;log_loss;1;1.0;0.46293735614364534;0.5;51;4;0.808930368229501;0.15051031112670898
52;log_loss;1;0.2;0.004556754060844206;0.6000000000000001;1601;8;0.7938947762791694;2.1253703594207765
53;log_loss;11;0.8;0.021262343752724643;0.8;401;8;0.8963690858488546;14.661830282211303
54;exponential;15;0.9;0.0009765625;0.4;1051;8;0.8794835153072146;35.099638891220096
55;exponential;15;0.4;0.09921256574801249;0.8500000000000001;301;8;0.8910479554699208;7.594925880432129
56;log_loss;13;0.8;0.46293735614364534;0.25;301;8;0.8991447227574396;1.8447081089019775
57;exponential;15;0.9;0.021262343752724643;0.9000000000000001;2151;8;0.8977587775636909;108.17012443542481
58;log_loss;11;0.8;0.045929202883612456;0.9500000000000001;3751;8;0.8977566366944979;60.46217288970947
59;exponential;15;0.9;0.46293735614364534;0.45;1101;8;0.8989143117105545;3.4217121601104736
60;log_loss;15;0.8;0.021262343752724643;0.6500000000000001;901;8;0.8996082209377008;34.38422813415527
61;log_loss;15;0.8;0.46293735614364534;0.7000000000000001;851;8;0.8954434275315778;3.875184965133667
62;log_loss;7;0.4;0.021262343752724643;0.2;3151;8;0.8938222543352602;14.538164329528808
63;log_loss;7;0.8;0.004556754060844206;0.8;2251;8;0.8868845001070434;52.895231580734254
64;log_loss;13;0.8;0.021262343752724643;0.3;251;8;0.8972944765574823;4.152837324142456
65;exponential;9;0.9;0.021262343752724643;0.2;4351;8;0.893130753585956;48.648496580123904
66;log_loss;11;0.8;0.09921256574801249;0.4;151;8;0.8947484478698351;3.1401180744171144
67;log_loss;11;0.4;0.0098431332023037;0.9500000000000001;801;8;0.8926672554056948;15.0878324508667
68;exponential;15;0.9;0.045929202883612456;0.7000000000000001;4901;8;0.8989145793192035;40.25218706130981
69;exponential;9;0.9;0.09921256574801249;0.9500000000000001;4751;8;0.8931318240205522;43.7773624420166
70;exponential;15;0.9;0.0098431332023037;0.9500000000000001;4751;8;0.8970640655105973;235.6709916114807
71;log_loss;9;0.30000000000000004;0.021262343752724643;0.7000000000000001;2251;8;0.8926659173624492;21.69307384490967
72;log_loss;15;0.30000000000000004;0.0098431332023037;0.8;1651;8;0.8922040248340826;30.87584991455078
73;log_loss;7;0.30000000000000004;0.46293735614364534;0.9000000000000001;3801;8;0.5181320916292014;37.02606611251831
74;log_loss;9;0.7000000000000001;0.045929202883612456;0.25;2301;8;0.8954436951402268;20.578623580932618
75;exponential;5;1.0;0.0009765625;0.8;1201;64;0.8392324983943482;24.349924278259277
76;exponential;11;0.5;0.21431099571326834;0.15000000000000002;1001;32;0.8901212267180476;6.000827598571777
77;exponential;3;0.4;0.46293735614364534;0.9000000000000001;651;16;0.8579667094840504;3.6656699180603027
78;exponential;5;0.7000000000000001;0.004556754060844206;0.35000000000000003;3851;16;0.8780930207664313;18.330267810821532
79;log_loss;7;0.5;0.21431099571326834;0.9000000000000001;4251;128;0.815199100834939;44.57320184707642
80;log_loss;9;0.4;0.46293735614364534;0.8;901;8;0.6389161849710984;13.753196811676025
81;log_loss;11;0.9;0.045929202883612456;0.7500000000000001;3851;8;0.8982217405266539;49.38089427947998
82;exponential;9;0.8;0.09921256574801249;0.45;251;8;0.8926667201883964;4.223129510879517
83;log_loss;15;0.9;0.021262343752724643;0.15000000000000002;1051;8;0.9003026653821452;20.833813619613647
84;log_loss;11;0.9;0.09921256574801249;0.45;901;8;0.8942881609933633;15.048075771331787
85;exponential;11;0.5;0.09921256574801249;0.2;4951;8;0.895903982016699;11.337665891647339
86;exponential;15;0.7000000000000001;0.09921256574801249;0.5;2801;8;0.8984518839648897;12.81487512588501
87;log_loss;9;0.6;0.045929202883612456;0.7500000000000001;1901;64;0.8866524834082637;30.587986612319945
88;log_loss;13;0.9;0.0098431332023037;0.2;4651;64;0.8878082851637764;57.192048692703246
89;exponential;13;0.2;0.002109491677524035;0.8;851;128;0.8283590237636481;4.8426929950714115
90;exponential;13;0.6;1.0;0.9000000000000001;4351;64;0.8820236566045814;9.364289140701294
91;exponential;13;0.6;0.46293735614364534;0.7000000000000001;1901;4;0.8942846820809249;4.9229968070983885
92;exponential;9;0.7000000000000001;0.46293735614364534;0.7500000000000001;2601;128;0.8810988011132521;16.5079523563385
93;log_loss;13;0.30000000000000004;0.045929202883612456;0.7500000000000001;801;8;0.8952103403982017;10.784916543960572
94;exponential;7;0.8;0.46293735614364534;0.8500000000000001;1301;2;0.8875770712909441;11.771444654464721
95;log_loss;15;0.30000000000000004;0.045929202883612456;0.8;4901;8;0.895441286662385;52.33256516456604
96;log_loss;13;0.2;0.0098431332023037;0.7000000000000001;4251;64;0.8808673196317706;28.991782712936402
97;log_loss;15;0.6;0.09921256574801249;0.55;301;8;0.897756636694498;6.542450046539306
98;exponential;13;1.0;0.004556754060844206;0.45;2101;8;0.8966011025476343;65.07363448143005
99;log_loss;3;0.5;0.0009765625;0.9000000000000001;801;16;0.7554932027403126;5.5211576461792
100;log_loss;7;0.6;0.021262343752724643;0.3;1201;4;0.892668058231642;7.529652881622314
101;exponential;15;1.0;1.0;0.7000000000000001;2651;8;0.8961373367587239;3.1932775497436525
102;exponential;9;0.7000000000000001;0.045929202883612456;0.7000000000000001;2251;8;0.8961381395846713;46.14705758094787
103;exponential;13;1.0;0.21431099571326834;0.25;3351;2;0.8975251552130163;5.846382761001587
104;exponential;5;0.1;1.0;0.6500000000000001;2901;128;0.8010664204667096;5.80281081199646
105;log_loss;3;0.2;1.0;0.5;4151;2;0.7016056518946693;9.391369009017945
106;exponential;11;0.6;0.09921256574801249;0.3;1501;8;0.8975248876043673;9.002398252487183
107;exponential;11;1.0;0.09921256574801249;0.7500000000000001;1951;8;0.8940580175551274;25.89397249221802
108;exponential;13;0.30000000000000004;0.045929202883612456;0.25;3601;8;0.8954423570969814;20.55634937286377
109;exponential;13;0.4;0.0098431332023037;0.2;2751;8;0.8954426247056304;26.954127502441406
110;exponential;13;0.30000000000000004;0.021262343752724643;0.5;3801;8;0.8949801969599658;38.17521805763245
111;exponential;7;0.6;0.09921256574801249;0.5;2701;2;0.8919736137871975;21.66701736450195
112;exponential;11;0.2;0.0098431332023037;0.5;2101;8;0.8866514129736673;13.867904901504517
113;exponential;7;0.5;0.021262343752724643;0.6000000000000001;2701;2;0.89150904517234;33.31982684135437
114;exponential;9;0.6;0.0098431332023037;0.5;1551;8;0.8952114108327981;20.359824419021606
115;log_loss;15;1.0;0.021262343752724643;0.2;2101;128;0.8843403446799399;29.27853932380676
116;exponential;7;0.8;0.0098431332023037;0.3;3601;32;0.888965960179833;25.41589002609253
117;log_loss;15;0.30000000000000004;0.002109491677524035;0.7500000000000001;401;8;0.8649106187111967;5.853943157196045
118;exponential;15;0.5;0.004556754060844206;0.5;1801;8;0.893824127595804;33.931471538543704
119;exponential;13;0.6;0.21431099571326834;0.3;4401;8;0.8968312459858702;6.693033838272095
120;exponential;9;0.7000000000000001;0.004556754060844206;0.3;2301;8;0.8928992721044743;21.539797687530516
121;exponential;1;0.1;0.46293735614364534;0.5;551;8;0.7948156176407621;0.46717281341552735
122;exponential;15;0.7000000000000001;0.21431099571326834;1.0;701;8;0.8970624598587026;11.916302919387817
123;exponential;9;0.1;0.21431099571326834;0.5;3701;8;0.8792469492614001;9.08388056755066
124;exponential;3;0.4;0.09921256574801249;0.5;4851;32;0.8732329800899166;15.854304981231689
125;log_loss;11;0.9;0.002109491677524035;0.8;4901;128;0.8762438450010703;172.49696130752562
126;log_loss;13;0.9;0.46293735614364534;0.2;1951;128;0.8857286983515307;6.005667734146118
127;exponential;7;0.7000000000000001;0.004556754060844206;0.7000000000000001;4601;8;0.890815671162492;73.7810128211975
128;exponential;5;0.6;0.021262343752724643;0.2;4001;8;0.8861889852280026;17.333224391937257
129;exponential;7;0.7000000000000001;0.21431099571326834;0.4;2801;32;0.8882723185613359;15.734179306030274
130;exponential;3;0.4;0.002109491677524035;0.6000000000000001;4351;32;0.8519546135731109;19.35090751647949
131;exponential;1;0.1;0.021262343752724643;0.25;4551;32;0.8170263326910726;3.3433287143707275
132;log_loss;5;0.7000000000000001;0.021262343752724643;0.4;2751;64;0.8771660244059089;21.865951013565063
133;exponential;3;0.7000000000000001;0.002109491677524035;0.35000000000000003;2651;8;0.8380766966388352;8.074890422821046
134;exponential;3;0.6;0.045929202883612456;0.9500000000000001;1251;32;0.8676825090986942;10.003644037246705
135;log_loss;13;0.9;0.09921256574801249;0.8;4451;8;0.8970648683365446;27.538462686538697
136;exponential;5;1.0;0.021262343752724643;0.05;1701;64;0.8773988439306357;10.089136171340943
137;exponential;15;0.7000000000000001;0.045929202883612456;0.35000000000000003;701;32;0.894750321130379;8.460980749130249
138;exponential;3;0.7000000000000001;0.0098431332023037;0.6000000000000001;3401;32;0.8658317276814387;24.33247208595276
139;exponential;13;0.9;0.0009765625;0.5;1301;8;0.8843414151145366;38.62122263908386
140;log_loss;7;0.30000000000000004;0.0009765625;0.2;4001;8;0.8727742988653393;15.371961164474488
141;exponential;1;0.9;0.21431099571326834;0.1;651;2;0.8209583065724685;1.0631073474884034
142;log_loss;13;0.7000000000000001;0.21431099571326834;0.6500000000000001;4251;128;0.8808702633269107;28.763042449951172
143;log_loss;9;0.4;1.0;0.1;1351;8;0.6555673303361165;8.699221897125245
144;exponential;7;0.7000000000000001;0.0009765625;0.9000000000000001;2851;8;0.8769374866195676;60.244255447387694
145;log_loss;13;0.30000000000000004;0.0009765625;0.05;1201;8;0.8709224470134874;9.388484477996826
146;log_loss;3;0.2;0.002109491677524035;0.8;2601;32;0.8440890601584243;8.263818168640137
147;log_loss;11;1.0;0.045929202883612456;0.15000000000000002;401;8;0.8963706915007492;6.054290723800659
148;exponential;9;0.9;0.0009765625;0.5;2451;8;0.8871162491971741;48.12668342590332
149;log_loss;9;0.2;0.0009765625;0.2;3301;4;0.8764753264825519;14.942962312698365
150;log_loss;3;0.1;0.21431099571326834;0.4;2701;16;0.4914975380004282;4.128646373748779
151;log_loss;5;0.4;0.045929202883612456;0.8;3401;8;0.8822551380860629;30.64290533065796
152;log_loss;11;0.8;0.0009765625;0.2;4151;8;0.8931320916292014;56.916819190979005
153;log_loss;15;0.2;0.0009765625;0.7500000000000001;2501;8;0.8783242346392635;24.871481084823607
154;log_loss;7;0.1;0.021262343752724643;0.55;851;8;0.8736991543566688;2.1687312602996824
155;exponential;9;0.2;0.021262343752724643;0.8;251;32;0.8679153286234211;1.848942470550537
156;log_loss;7;0.5;0.0098431332023037;0.8500000000000001;1051;64;0.8767057375294369;14.818467617034912
157;log_loss;7;0.30000000000000004;0.004556754060844206;0.7500000000000001;401;128;0.8470948405052452;2.3050179481506348
158;exponential;3;0.8;0.045929202883612456;0.6500000000000001;3051;16;0.8736986191393706;24.452005338668823
159;exponential;13;0.1;0.002109491677524035;0.6000000000000001;2251;8;0.8632891779062299;11.512742519378662
160;exponential;7;0.30000000000000004;0.21431099571326834;0.9500000000000001;1901;32;0.8841064547206166;17.13747968673706
161;log_loss;3;0.7000000000000001;1.0;0.1;551;4;0.8174836758724041;1.716162872314453
162;log_loss;5;0.4;0.004556754060844206;0.15000000000000002;3301;4;0.8780935559837294;10.847594213485717
163;exponential;9;0.2;0.0009765625;0.25;851;4;0.7818633590237637;4.432407999038697
164;exponential;15;0.8;0.021262343752724643;0.1;251;128;0.8760112930849925;2.497778797149658
165;exponential;13;0.5;0.0009765625;0.9000000000000001;301;32;0.7092298223078568;6.467033100128174
166;exponential;7;0.30000000000000004;0.0098431332023037;0.1;51;8;0.7124684221794049;0.21731624603271485
167;exponential;15;0.2;0.09921256574801249;0.6000000000000001;2901;8;0.8875778741168915;21.781517934799194
168;log_loss;15;0.8;0.0098431332023037;0.25;151;8;0.8915114536501818;3.0069485187530516
169;log_loss;13;0.7000000000000001;0.0098431332023037;0.1;451;8;0.8938246628131022;6.637830972671509
170;exponential;15;1.0;0.045929202883612456;0.35000000000000003;3701;8;0.9014595375722545;18.411972188949584
171;exponential;11;0.1;0.09921256574801249;0.2;1151;8;0.8762414365232285;3.103037452697754
172;exponential;9;0.9;0.004556754060844206;0.6000000000000001;1651;8;0.8926672554056948;43.7687304019928
173;log_loss;11;0.1;0.045929202883612456;0.7000000000000001;1201;8;0.8792493577392421;5.413444757461548
174;log_loss;15;0.5;0.09921256574801249;0.3;4401;8;0.8947492506957826;10.138924551010131
175;exponential;3;0.6;0.004556754060844206;0.6000000000000001;2351;8;0.8579685827445942;14.855607795715333
176;log_loss;5;1.0;0.21431099571326834;0.9000000000000001;3551;2;0.8792504281738387;47.30535445213318
177;log_loss;7;1.0;0.09921256574801249;0.55;4651;8;0.8917432027403125;30.90841135978699
178;log_loss;15;0.30000000000000004;0.09921256574801249;0.8;401;8;0.8919736137871975;7.588765430450439
179;log_loss;15;1.0;0.0098431332023037;0.8;4501;8;0.8970648683365446;219.54232816696168
180;log_loss;13;1.0;0.004556754060844206;0.7500000000000001;4301;8;0.8968323164204668;177.07486515045167
181;log_loss;15;0.4;0.09921256574801249;0.5;551;8;0.8959050524512954;8.001549768447877
182;exponential;5;1.0;0.0098431332023037;0.2;4651;8;0.883181331620638;28.714426279067993
183;log_loss;13;0.6;0.21431099571326834;0.2;3951;8;0.8947495183044316;6.119094800949097
184;log_loss;13;1.0;1.0;0.1;3651;8;0.8924344358809677;2.583801031112671
185;log_loss;13;0.6;0.46293735614364534;0.9500000000000001;651;4;0.8963714943266966;5.39907808303833
186;log_loss;15;0.5;0.004556754060844206;0.45;4351;8;0.8949799293513166;79.10686707496643
187;exponential;7;0.4;0.021262343752724643;0.2;451;8;0.8794811068293727;2.0152282238006594
188;exponential;15;0.8;0.0009765625;0.8;2301;8;0.8947519267822737;110.03510675430297
189;log_loss;7;0.5;0.021262343752724643;0.9000000000000001;3101;2;0.8908162063797903;48.126797103881835
190;log_loss;7;0.2;0.46293735614364534;0.9000000000000001;3701;8;0.6317102868764718;25.44819188117981
191;exponential;9;0.5;0.045929202883612456;0.5;2751;64;0.8859569685292229;26.268929958343506
192;exponential;5;0.4;0.045929202883612456;0.35000000000000003;3701;8;0.8864193962748874;12.144285011291505
193;log_loss;3;0.6;1.0;0.9000000000000001;1351;64;0.7829902590451723;10.767747783660889
194;log_loss;15;0.7000000000000001;0.46293735614364534;0.8;3551;128;0.8804059623207022;18.496929168701172
195;exponential;1;0.1;0.045929202883612456;0.25;3251;8;0.8228101584243204;2.3808249950408937
196;exponential;5;0.4;0.004556754060844206;0.6500000000000001;3801;4;0.8773988439306359;27.23791389465332
197;exponential;5;0.7000000000000001;0.021262343752724643;0.7500000000000001;151;64;0.8635219974309569;1.7271814823150635
198;log_loss;13;0.7000000000000001;0.0009765625;0.1;251;32;0.7092298223078568;2.6035691261291505
199;exponential;7;0.5;0.0098431332023037;0.9000000000000001;1801;64;0.8762417041318775;25.469257211685182
200;exponential;1;0.5;1.0;0.55;3551;64;0.7994425711839008;6.330747795104981
201;log_loss;5;0.1;0.09921256574801249;0.1;3101;32;0.6634312780989082;4.767995691299438
202;exponential;7;0.30000000000000004;0.0009765625;0.6500000000000001;3351;4;0.8720785163776492;27.19533004760742
203;exponential;9;0.5;0.46293735614364534;0.7000000000000001;4601;32;0.8880408370798545;10.409428787231445
204;log_loss;9;0.5;0.46293735614364534;0.9500000000000001;1451;32;0.6752009740954829;22.137906217575072
205;exponential;1;0.30000000000000004;0.002109491677524035;0.9000000000000001;3701;64;0.7915807642903019;7.080720138549805
206;exponential;9;0.9;1.0;0.5;401;128;0.8787855919503318;5.491423320770264
207;log_loss;1;0.9;1.0;0.5;2101;128;0.8080001605651896;5.393187713623047
208;log_loss;1;0.8;1.0;0.3;1901;64;0.8017539070862771;3.018358659744263
209;log_loss;5;0.1;0.002109491677524035;0.2;3101;32;0.8549595910939842;4.295147371292114
210;exponential;11;0.6;0.002109491677524035;0.05;2851;16;0.8861916613144937;26.892589616775513
211;log_loss;11;0.6;0.002109491677524035;0.55;1501;16;0.8873455898094627;22.545112228393556
212;log_loss;9;0.8;0.21431099571326834;0.8;951;8;0.8919744166131449;16.459891700744627
213;exponential;9;0.8;0.21431099571326834;0.7000000000000001;2851;8;0.8947489830871334;14.300678014755249
214;log_loss;7;0.1;0.0098431332023037;0.25;1001;128;0.8415451723399701;1.2612292766571045
215;log_loss;13;0.6;0.0009765625;0.8;4601;2;0.8970621922500536;183.88125443458557
216;exponential;3;0.6;0.0009765625;0.9000000000000001;4751;2;0.8417777242560479;37.007925796508786
217;exponential;11;0.4;0.0009765625;0.5;701;2;0.7985209269963606;11.632122945785522
218;log_loss;9;0.30000000000000004;1.0;0.4;451;128;0.6224670841361593;1.978750467300415
219;exponential;3;1.0;0.002109491677524035;0.6500000000000001;4501;32;0.8505689359880112;42.77515382766724
220;exponential;3;0.1;0.0009765625;0.9500000000000001;1601;64;0.798516912866624;2.930956983566284
221;log_loss;5;1.0;0.002109491677524035;0.45;401;128;0.7945884178976665;4.196432590484619
222;exponential;5;0.30000000000000004;0.004556754060844206;0.9000000000000001;3051;8;0.8739292977949047;20.926858615875243
223;log_loss;5;0.8;0.002109491677524035;0.15000000000000002;2251;2;0.8651410297580817;11.970663213729859
224;exponential;9;0.1;0.0098431332023037;0.4;551;64;0.8531090772853778;1.1377565383911132
225;log_loss;3;1.0;0.0009765625;0.1;601;4;0.7092298223078568;2.233054685592651
226;log_loss;11;0.7000000000000001;0.002109491677524035;0.6500000000000001;2501;16;0.8933600941982445;59.32706456184387
227;log_loss;7;0.9;0.21431099571326834;0.6500000000000001;2901;32;0.8871165168058232;25.97314772605896
228;log_loss;5;0.4;0.21431099571326834;0.7500000000000001;3251;16;0.7756516270605867;21.419805669784544
229;exponential;1;0.7000000000000001;1.0;0.6500000000000001;251;16;0.8174909013059303;0.7001105785369873
230;exponential;13;0.8;1.0;1.0;3551;4;0.893593984157568;5.188987302780151
231;log_loss;9;0.1;1.0;0.2;2051;64;0.6329024834082638;3.2113550662994386
232;log_loss;13;0.6;0.09921256574801249;0.9000000000000001;3651;2;0.9009952365660459;19.845236349105836
233;exponential;7;0.2;0.002109491677524035;0.8;801;32;0.8528800042817384;4.811049747467041
234;exponential;13;1.0;1.0;0.45;3851;8;0.8940561442945836;3.1998329639434813
235;log_loss;13;0.4;0.0009765625;0.8;1651;16;0.8785562513380432;31.76706337928772
236;log_loss;13;0.1;0.0009765625;0.9000000000000001;2501;32;0.8556567116249199;10.431706476211549
237;log_loss;9;0.1;0.46293735614364534;0.6000000000000001;4651;32;0.6935193213444657;14.141919422149659
238;exponential;13;0.2;0.004556754060844206;0.4;3901;64;0.8790184114750588;17.624722146987914
239;exponential;15;0.5;0.002109491677524035;0.15000000000000002;3001;32;0.8861916613144937;25.67369704246521
240;exponential;11;1.0;0.045929202883612456;0.15000000000000002;501;32;0.890585260115607;6.36600399017334
241;log_loss;3;0.9;0.021262343752724643;0.9000000000000001;551;16;0.8616706807964034;6.302262973785401
242;exponential;11;0.2;1.0;0.6000000000000001;3301;8;0.8674510276172125;5.426402854919433
243;exponential;3;0.7000000000000001;0.09921256574801249;0.25;4101;16;0.8753157782059515;12.217506504058838
244;log_loss;7;0.6;0.004556754060844206;0.9500000000000001;3451;32;0.8820247270391779;57.64237194061279
245;log_loss;15;0.8;0.021262343752724643;0.8500000000000001;1851;16;0.8952127488760435;84.25879526138306
246;exponential;11;0.4;1.0;0.8;4451;64;0.8762390280453864;11.046815824508666
247;exponential;11;0.2;0.21431099571326834;0.9500000000000001;2001;4;0.8859583065724683;14.177613735198975
248;exponential;3;0.30000000000000004;1.0;0.9500000000000001;4851;64;0.8579624277456647;20.722988986968993
249;log_loss;15;0.9;0.045929202883612456;0.7000000000000001;4451;128;0.8801760864911155;134.2247624874115
250;log_loss;3;0.8;0.045929202883612456;0.15000000000000002;251;16;0.8538053949903661;0.8245627880096436
