Iteracja;estimator__loss;estimator__n_estimators;estimator__max_depth;estimator__subsample;estimator__max_features;estimator__learning_rate;estimator__min_samples_split;Srednia dokladnosc;Czas
1;exponential;4001;7;0.5;0.5;0.0098431332023037;8;0.7779163645802565;62.97565612792969
2;log_loss;3101;5;0.2;0.45;0.46293735614364534;64;0.5618171728292295;17.558116579055785
3;exponential;501;15;0.5;0.8500000000000001;0.0009765625;16;0.788390036071355;18.252730512619017
4;log_loss;3451;9;1.0;0.8500000000000001;0.004556754060844206;64;0.7770181609874421;138.0789439201355
5;exponential;4201;7;0.8;0.45;0.09921256574801249;16;0.7668416530168363;64.58568291664123
6;log_loss;801;13;1.0;0.6500000000000001;0.0098431332023037;2;0.7782144231715941;110.51064596176147
7;log_loss;3451;1;0.9;0.15000000000000002;0.0098431332023037;64;0.7752136981642097;10.95608811378479
8;log_loss;2801;5;0.5;0.7000000000000001;0.0009765625;16;0.7883855607171307;45.58264331817627
9;log_loss;4901;9;0.4;0.25;0.002109491677524035;32;0.7797127717658852;57.89734153747558
10;log_loss;3151;7;0.1;0.25;0.004556754060844206;8;0.7847994593772097;23.316752862930297
11;exponential;1751;13;0.30000000000000004;0.15000000000000002;0.0098431332023037;64;0.782403802260949;16.662116718292236
12;log_loss;4601;7;0.1;0.6500000000000001;0.045929202883612456;2;0.7644473385068429;56.226742362976076
13;log_loss;3101;7;0.7000000000000001;0.3;0.002109491677524035;128;0.788089292267483;50.35468106269836
14;log_loss;3401;3;0.2;0.8500000000000001;0.004556754060844206;16;0.7836023021222129;29.077075242996216
15;log_loss;2451;3;0.5;0.7000000000000001;0.045929202883612456;32;0.770731183373164;30.91834135055542
16;exponential;4501;1;0.30000000000000004;0.8;0.09921256574801249;2;0.7722272942903431;26.12481746673584
17;log_loss;1201;5;0.2;0.3;0.021262343752724643;4;0.7800090402155331;13.84638695716858
18;log_loss;1451;5;0.4;0.2;0.21431099571326834;16;0.7578582744824253;15.157255554199219
19;log_loss;3701;9;0.6;0.35000000000000003;0.0009765625;32;0.7886880946626926;88.79257469177246
20;log_loss;3301;13;0.2;0.2;0.002109491677524035;128;0.7856909499386876;24.680771923065187
21;exponential;4501;9;0.5;0.7500000000000001;0.004556754060844206;128;0.7839021508552402;121.64148783683777
22;log_loss;3601;9;1.0;0.6000000000000001;0.004556754060844206;4;0.7785156145108885;192.86269011497498
23;exponential;2451;9;1.0;0.9500000000000001;0.46293735614364534;8;0.7671437394269757;28.973652267456053
24;log_loss;251;1;0.7000000000000001;0.35000000000000003;0.004556754060844206;64;0.7470784887623856;3.169254112243652
25;exponential;1001;3;0.4;0.9000000000000001;0.46293735614364534;128;0.7509765222917394;13.628098678588866
26;exponential;1901;7;0.2;0.6500000000000001;0.21431099571326834;64;0.7527689016585664;20.247588109970092
27;log_loss;251;1;0.5;0.8;1.0;32;0.7674386652703561;2.710044765472412
28;log_loss;3751;13;1.0;0.7000000000000001;0.045929202883612456;2;0.775820556197023;135.34787282943725
29;exponential;1651;1;0.7000000000000001;1.0;0.045929202883612456;4;0.7823984318358799;14.448300790786742
30;exponential;3851;15;0.9;0.1;0.0098431332023037;8;0.7797087439470833;203.73275218009948
31;log_loss;601;11;0.4;0.05;1.0;64;0.598311896386599;9.34885549545288
32;log_loss;4151;13;0.30000000000000004;0.1;0.021262343752724643;2;0.7821021633862321;172.41006474494935
33;exponential;2101;7;0.6;0.8500000000000001;0.21431099571326834;4;0.7701323809779544;43.76065196990967
34;log_loss;1401;1;0.4;0.6500000000000001;0.002109491677524035;16;0.753962926165606;9.413681650161744
35;log_loss;1201;9;0.6;0.9000000000000001;1.0;8;0.5016406648586236;60.54906439781189
36;log_loss;1501;3;0.30000000000000004;0.35000000000000003;0.004556754060844206;128;0.785990798671715;10.251476383209228
37;exponential;4601;3;0.8;0.8;0.0098431332023037;2;0.7794120279620131;66.78611388206483
38;log_loss;1;15;0.2;0.5;0.21431099571326834;64;0.7527639787689195;1.7473112106323243
39;log_loss;4451;7;0.8;0.7000000000000001;0.045929202883612456;128;0.7620521289260045;107.25453424453735
40;exponential;1851;1;0.7000000000000001;0.6500000000000001;0.002109491677524035;64;0.7581536478612282;12.06604585647583
41;log_loss;451;11;0.1;0.35000000000000003;0.46293735614364534;2;0.6279646984058788;8.460199642181397
42;log_loss;2901;5;0.1;0.4;0.002109491677524035;64;0.7850925950789006;14.909273815155029
43;log_loss;2001;9;0.8;0.8500000000000001;1.0;2;0.7593588607538286;23.429844188690186
44;exponential;2951;1;0.6;0.45;0.002109491677524035;16;0.7644388353338167;15.70289192199707
45;exponential;4301;13;0.7000000000000001;0.05;0.021262343752724643;8;0.7773153245079348;136.4861524105072
46;exponential;3551;9;1.0;0.8500000000000001;0.045929202883612456;4;0.775522050070263;174.40114803314208
47;exponential;1401;3;0.9;0.8500000000000001;0.021262343752724643;2;0.7844996106441825;24.340389204025268
48;log_loss;3501;3;0.5;0.1;0.09921256574801249;64;0.7626482461086794;21.006082630157472
49;log_loss;1501;11;0.1;0.5;0.21431099571326834;2;0.5618225432542985;25.181623697280884
50;exponential;701;11;1.0;0.7500000000000001;0.0009765625;128;0.7895836130429723;30.98109064102173
51;log_loss;2151;11;0.8;1.0;0.004556754060844206;4;0.7800094877509556;190.9257435798645
52;log_loss;2051;7;0.5;0.5;0.045929202883612456;8;0.7689361187938025;43.75754041671753
53;exponential;4901;11;0.5;0.6000000000000001;0.09921256574801249;4;0.7692364150622522;58.30672206878662
54;log_loss;1751;1;0.4;0.8;0.21431099571326834;64;0.77252893316506;10.349966287612915
55;exponential;1151;15;0.7000000000000001;0.7000000000000001;0.21431099571326834;2;0.7773135343662452;27.179238748550414
56;log_loss;1451;3;0.8;0.45;0.021262343752724643;32;0.7847990118417874;16.843054914474486
57;exponential;4301;13;0.7000000000000001;0.3;0.46293735614364534;8;0.7662415080153593;19.3439603805542
58;log_loss;4051;9;0.1;0.1;0.0009765625;16;0.7886854094501581;29.85420732498169
59;log_loss;4101;3;0.4;0.2;0.21431099571326834;2;0.7569600708896109;22.847605657577514
60;log_loss;4751;15;0.4;1.0;0.21431099571326834;32;0.7524726332089186;56.175319004058835
61;log_loss;3601;15;0.2;0.15000000000000002;0.021262343752724643;32;0.7653437519579674;36.26851224899292
62;log_loss;3301;1;0.6;0.5;0.004556754060844206;64;0.7809018733832783;16.6282600402832
63;log_loss;2451;5;1.0;1.0;0.045929202883612456;4;0.7695344736535896;80.10412549972534
64;log_loss;1101;1;0.30000000000000004;0.3;1.0;8;0.616281786203378;5.705383205413819
65;exponential;1601;1;0.4;0.5;0.21431099571326834;2;0.7728247540792854;6.753166532516479
66;log_loss;4701;11;0.5;0.05;0.002109491677524035;128;0.7800103828218004;43.81361513137817
67;exponential;801;3;0.7000000000000001;0.8500000000000001;0.045929202883612456;64;0.7785138243691988;12.134554529190064
68;log_loss;1;11;0.6;0.05;0.46293735614364534;8;0.7234307170412537;1.773550033569336
69;log_loss;2501;3;0.1;0.3;1.0;2;0.5962138503262533;13.30215950012207
70;log_loss;4801;3;0.5;0.8;0.004556754060844206;64;0.7824029071901042;50.44517154693604
71;exponential;1601;9;0.4;0.8500000000000001;0.004556754060844206;64;0.7841966291631983;34.282499933242796
72;exponential;4251;5;0.30000000000000004;0.7000000000000001;0.21431099571326834;16;0.7509738370792048;50.51275238990784
73;exponential;2451;13;0.30000000000000004;0.8;0.0009765625;128;0.7874886997305837;36.83862495422363
74;log_loss;1051;11;0.6;0.55;0.46293735614364534;64;0.7177398566096507;21.06720361709595
75;log_loss;551;9;0.7000000000000001;0.9500000000000001;0.021262343752724643;8;0.7821026109216545;26.84656982421875
76;exponential;2151;7;0.6;0.25;1.0;8;0.7551667964519392;10.433362293243409
77;exponential;1101;15;0.1;0.5;0.045929202883612456;16;0.7530665127144814;10.93707971572876
78;exponential;101;15;0.9;0.3;0.46293735614364534;128;0.768933433581268;3.9602712631225585
79;log_loss;901;5;0.1;0.3;0.21431099571326834;64;0.5336157281848859;5.127452564239502
80;log_loss;1601;9;0.1;1.0;0.09921256574801249;32;0.5684031041056901;17.559638023376465
81;exponential;3151;3;0.9;0.4;0.0009765625;64;0.7817991819052479;27.38602557182312
82;log_loss;2551;9;0.6;0.7000000000000001;0.021262343752724643;4;0.772525800417103;101.29926624298096
83;log_loss;2651;7;0.6;0.45;0.045929202883612456;32;0.7665426993546539;53.37792525291443
84;exponential;401;15;0.8;0.55;0.0098431332023037;4;0.7809094814854596;48.68193154335022
85;exponential;2801;13;0.6;0.7000000000000001;0.002109491677524035;32;0.7839017033198178;113.37615780830383
86;exponential;1;1;0.6;0.3;0.045929202883612456;16;0.7455855105931635;1.4061204433441161
87;log_loss;4201;5;0.6;0.45;0.0009765625;64;0.7868894497999517;61.99241247177124
88;log_loss;4201;1;0.1;0.25;1.0;64;0.5411021007312729;14.984040784835816
89;log_loss;3101;13;0.2;0.6000000000000001;1.0;8;0.5881483669432436;76.3346538066864
90;log_loss;4951;13;0.4;1.0;0.004556754060844206;2;0.7791099415518737;446.03639059066774
91;log_loss;1651;5;1.0;0.6500000000000001;0.46293735614364534;128;0.7638462984345211;35.82934126853943
92;exponential;1101;15;0.5;0.2;0.004556754060844206;16;0.7841988668403104;30.215125942230223
93;log_loss;3551;9;0.8;0.9000000000000001;0.002109491677524035;32;0.7830008145144688;180.71674160957338
94;log_loss;3001;13;0.1;0.8500000000000001;0.09921256574801249;4;0.5974320417461042;54.455932760238646
95;exponential;3701;11;0.7000000000000001;0.6000000000000001;0.0098431332023037;32;0.774323550208999;145.56244416236876
96;log_loss;4651;13;0.30000000000000004;0.7500000000000001;0.0098431332023037;128;0.7722290844320328;87.36362619400025
97;exponential;1501;1;0.7000000000000001;0.05;0.021262343752724643;128;0.7710234240040098;7.512500190734864
98;log_loss;2051;5;0.7000000000000001;0.05;0.09921256574801249;8;0.7710332697833034;21.256636524200438
99;log_loss;4201;3;0.4;1.0;0.09921256574801249;8;0.7623506350527643;58.069660663604736
100;log_loss;4651;15;0.1;0.6000000000000001;0.0098431332023037;32;0.7668389678043017;44.969579744338986
101;log_loss;4701;13;0.2;0.1;0.0009765625;64;0.7880866070549485;33.93410458564758
102;exponential;3801;15;0.1;0.55;0.002109491677524035;4;0.7862893047984748;85.8052052974701
103;log_loss;2251;9;0.6;0.7500000000000001;0.09921256574801249;8;0.7698320847095048;67.23537230491638
104;log_loss;1451;11;0.8;1.0;1.0;16;0.6605569130796702;74.4728775024414
105;log_loss;2651;11;0.6;0.8500000000000001;0.46293735614364534;64;0.7321102190238358;40.60588421821594
106;log_loss;551;7;0.30000000000000004;0.8500000000000001;0.0009765625;128;0.7859899036008701;7.453961801528931
107;log_loss;3851;3;0.1;0.2;0.46293735614364534;32;0.5902835584436508;16.47786412239075
108;exponential;451;15;0.1;0.8;0.004556754060844206;8;0.7874891472660062;8.682476282119751
109;exponential;4851;9;0.2;0.8;0.045929202883612456;16;0.760853181529318;71.89053273200989
110;exponential;4151;9;0.5;0.35000000000000003;0.045929202883612456;4;0.7764193585922325;91.96199345588684
111;log_loss;1801;5;0.8;0.15000000000000002;0.0009765625;32;0.7829958916248221;21.150786018371583
112;log_loss;3251;9;1.0;0.9000000000000001;0.46293735614364534;8;0.7686371651316202;27.384622144699097
113;exponential;851;15;0.1;0.3;0.004556754060844206;2;0.7871852707141771;27.623625898361205
114;log_loss;1251;7;0.8;0.6500000000000001;0.004556754060844206;16;0.7871910886746687;38.233610010147096
115;log_loss;451;13;0.2;0.2;0.0009765625;2;0.7859903511362926;23.65872178077698
116;log_loss;3901;1;0.30000000000000004;0.05;0.46293735614364534;8;0.7048714230731362;15.324995851516723
117;log_loss;4801;5;0.4;0.55;0.0098431332023037;64;0.7740245965468167;55.05543274879456
118;exponential;451;1;0.1;0.55;1.0;64;0.7009859205356104;2.7698690414428713
119;log_loss;2951;5;0.1;0.5;0.045929202883612456;64;0.7309139568396839;16.62029914855957
120;exponential;2901;11;0.8;0.8500000000000001;0.21431099571326834;16;0.7719269980218935;43.79139595031738
121;log_loss;4801;7;0.30000000000000004;0.5;0.004556754060844206;16;0.7767201023961048;70.69397382736206
122;log_loss;2851;3;0.5;0.6500000000000001;0.045929202883612456;8;0.7695349211890121;31.349646282196044
123;log_loss;1051;11;0.8;0.8500000000000001;0.0009765625;128;0.7862919900110094;35.99371523857117
124;exponential;451;3;0.30000000000000004;0.05;1.0;4;0.7261320408510334;4.62835955619812
125;log_loss;151;7;0.1;0.35000000000000003;0.46293735614364534;64;0.5597303151544445;2.498456573486328
126;exponential;1451;15;0.7000000000000001;0.4;0.004556754060844206;16;0.7824042497963715;57.562228202819824
127;log_loss;51;13;1.0;0.7500000000000001;0.09921256574801249;4;0.7719274455573158;7.875575590133667
128;exponential;3551;5;0.30000000000000004;0.55;0.0009765625;64;0.7835969316971438;34.58110113143921
129;exponential;4851;7;1.0;0.5;0.09921256574801249;64;0.7662415080153594;101.02146663665772
130;log_loss;2301;3;0.7000000000000001;0.7000000000000001;0.002109491677524035;2;0.7874882521951613;25.201713705062865
131;exponential;2001;3;0.9;0.55;0.46293735614364534;8;0.763846298434521;19.166126823425294
132;exponential;4051;5;0.30000000000000004;0.9500000000000001;0.002109491677524035;32;0.783599169374256;53.25663232803345
133;exponential;2601;3;0.1;0.05;0.002109491677524035;2;0.7806002345085614;8.299265098571777
134;log_loss;1851;1;0.4;0.4;0.045929202883612456;128;0.7809032159895455;6.11113133430481
135;log_loss;4701;1;0.30000000000000004;0.05;1.0;128;0.5941323630765375;14.296403408050537
136;log_loss;3501;13;0.8;0.5;0.46293735614364534;4;0.7686362700607753;13.172600412368775
137;log_loss;3601;5;0.7000000000000001;0.8;0.002109491677524035;32;0.7889866007894526;76.16328768730163
138;exponential;3301;3;0.7000000000000001;0.15000000000000002;0.002109491677524035;16;0.7817991819052479;17.797752237319948
139;log_loss;951;13;0.8;0.4;0.004556754060844206;32;0.7859948264905168;30.230063343048094
140;exponential;1501;13;0.5;0.5;0.09921256574801249;4;0.7716275968242886;41.83872399330139
141;exponential;3301;7;0.7000000000000001;0.5;0.0098431332023037;128;0.7785133768337764;53.54953532218933
142;log_loss;1051;9;0.30000000000000004;0.9000000000000001;0.46293735614364534;64;0.5315906303983959;17.59291262626648
143;exponential;4351;9;0.6;0.55;0.002109491677524035;4;0.784201552052845;137.14932618141174
144;exponential;4301;7;0.2;0.3;0.0009765625;64;0.7853919962765054;26.616836643218996
145;log_loss;1251;15;0.5;0.6500000000000001;0.0098431332023037;8;0.7776147257055397;59.933894062042235
146;log_loss;4701;15;0.5;0.2;0.21431099571326834;64;0.7587587157523517;25.271198558807374
147;log_loss;4401;3;0.5;0.6000000000000001;0.045929202883612456;4;0.7644482335776877;39.40133204460144
148;exponential;551;11;0.6;0.6500000000000001;0.0098431332023037;8;0.783300663247496;22.030286502838134
149;exponential;851;15;0.4;0.8500000000000001;0.21431099571326834;32;0.7608522864584731;29.372305727005006
150;log_loss;2801;3;0.5;0.25;0.002109491677524035;64;0.7835942464846092;14.610558938980102
151;exponential;1901;5;0.30000000000000004;0.9500000000000001;0.004556754060844206;4;0.7862955702943888;34.26018581390381
152;log_loss;451;15;0.4;0.8500000000000001;0.004556754060844206;8;0.786293780152699;27.54029474258423
153;exponential;2951;11;0.6;0.35000000000000003;0.09921256574801249;64;0.7623515301236093;57.68666696548462
154;log_loss;101;1;0.5;0.6000000000000001;0.09921256574801249;16;0.7761101116153343;0.5722123146057129
155;log_loss;1051;13;0.4;0.05;0.002109491677524035;64;0.7892833167745227;12.233413648605346
156;exponential;4751;3;0.1;0.4;0.46293735614364534;128;0.7246377200755441;17.941002988815306
157;exponential;2601;5;0.2;0.4;1.0;4;0.7461843129883731;19.815899753570555
158;exponential;4401;11;0.9;0.55;0.021262343752724643;64;0.7698329797803496;122.65393214225769
159;exponential;4851;1;0.8;0.9000000000000001;0.09921256574801249;8;0.7746225038711814;30.70140528678894
160;exponential;901;1;0.30000000000000004;0.6500000000000001;0.004556754060844206;32;0.7602481136381944;3.1940205574035643
161;exponential;151;9;0.8;0.05;0.0098431332023037;8;0.7853928913473502;3.127956819534302
162;exponential;1301;5;0.2;0.8;0.045929202883612456;8;0.7773166671142021;11.72152099609375
163;exponential;1301;3;0.8;0.8500000000000001;0.21431099571326834;4;0.7632506287872685;16.439457750320436
164;log_loss;2001;15;1.0;0.25;0.09921256574801249;64;0.7698347699220393;34.03965864181519
165;log_loss;451;5;0.7000000000000001;0.25;0.46293735614364534;4;0.7590549842019996;3.483273077011108
166;exponential;1101;9;0.5;0.7500000000000001;0.0098431332023037;128;0.782106191205034;22.875686359405517
167;log_loss;2001;3;0.5;0.7500000000000001;0.0098431332023037;32;0.7827027559231313;20.57715287208557
168;log_loss;3851;9;0.2;0.2;1.0;128;0.5779342659971537;16.926504278182982
169;exponential;1501;11;0.6;0.5;0.09921256574801249;8;0.7692346249205625;36.96567611694336
170;exponential;2251;5;0.5;0.45;0.004556754060844206;2;0.7841988668403104;28.777215480804443
171;log_loss;2751;1;0.8;0.2;1.0;32;0.7464868469339349;9.453968858718872
172;exponential;1951;11;0.2;0.6000000000000001;1.0;128;0.7240344423261101;20.197983980178833
173;exponential;2301;1;1.0;0.4;0.21431099571326834;8;0.7734240040099174;10.37295618057251
174;exponential;4301;15;0.5;0.15000000000000002;0.002109491677524035;64;0.7806096327524323;58.205827713012695
175;log_loss;2751;7;0.30000000000000004;0.9500000000000001;0.002109491677524035;32;0.7847958790938303;55.671177291870116
176;exponential;4551;3;1.0;0.4;0.002109491677524035;128;0.7824002219775695;39.728822994232175
177;exponential;201;3;0.9;0.9500000000000001;0.09921256574801249;4;0.7788100928188466;3.971693181991577
178;log_loss;1751;3;0.1;0.7000000000000001;0.045929202883612456;2;0.7692350724559849;8.1002947807312
179;log_loss;751;15;0.2;0.9500000000000001;0.004556754060844206;4;0.7844991631087601;27.865337753295897
180;exponential;2101;7;0.8;0.2;0.004556754060844206;16;0.7871942214226256;24.40257167816162
181;exponential;2001;9;0.6;0.25;0.021262343752724643;4;0.7794111328911684;41.45862107276916
182;log_loss;3951;15;0.4;0.45;1.0;2;0.587844042855992;172.05242009162902
183;log_loss;2601;15;1.0;0.6000000000000001;1.0;64;0.7584561818067901;13.43118052482605
184;exponential;3251;7;0.6;0.15000000000000002;0.21431099571326834;2;0.7707329735148537;21.633938360214234
185;exponential;4751;1;0.1;0.9000000000000001;0.021262343752724643;4;0.7829985768373566;14.411401319503785
186;log_loss;1401;5;0.5;0.15000000000000002;1.0;32;0.5357804570231733;10.085998964309692
187;log_loss;2601;13;0.9;0.5;0.0009765625;128;0.7886871995918476;69.91524138450623
188;log_loss;1901;1;0.2;0.5;0.21431099571326834;4;0.7644410730109288;5.883639621734619
189;log_loss;4751;11;0.30000000000000004;0.05;0.002109491677524035;2;0.7806082901461651;148.28548803329468
190;log_loss;1501;11;0.8;0.15000000000000002;0.0098431332023037;2;0.7839017033198178;73.9520182132721
191;exponential;4451;11;0.1;0.1;0.021262343752724643;32;0.772525800417103;23.01750054359436
192;log_loss;301;7;0.8;0.6500000000000001;0.002109491677524035;2;0.789883909311422;10.63462529182434
193;exponential;4551;7;0.5;0.5;0.0009765625;32;0.788987048324875;74.82513356208801
194;exponential;101;7;0.1;0.7000000000000001;0.09921256574801249;32;0.7776111454221601;1.0070798873901368
195;log_loss;2001;15;0.7000000000000001;0.8500000000000001;0.004556754060844206;32;0.782403802260949;112.16571798324586
196;exponential;2551;11;0.9;0.6000000000000001;0.021262343752724643;8;0.7731268404894246;133.41466655731202
197;exponential;1651;13;0.4;0.25;0.004556754060844206;8;0.7830008145144689;43.36639475822449
198;log_loss;2851;15;0.6;0.45;0.002109491677524035;16;0.7836009595159455;122.76845755577088
199;log_loss;3201;1;0.4;0.2;0.045929202883612456;32;0.7800054599321536;11.36207718849182
200;log_loss;3101;13;0.1;1.0;0.002109491677524035;32;0.7841997619111551;33.52015495300293
201;log_loss;3501;11;0.7000000000000001;0.4;0.09921256574801249;2;0.7821026109216545;38.19088478088379
202;exponential;4601;15;0.7000000000000001;0.35000000000000003;0.0009765625;4;0.7862951227589664;386.56069617271424
203;exponential;601;15;0.6;0.6500000000000001;1.0;4;0.7677371713971162;7.143836927413941
204;exponential;1851;15;0.4;0.05;0.002109491677524035;4;0.7856949777574895;95.03139581680298
205;exponential;401;9;0.8;0.8;0.002109491677524035;128;0.7853928913473502;15.91468596458435
206;exponential;751;15;0.6;0.45;0.0009765625;32;0.7895854031846621;28.784391689300538
207;log_loss;2801;11;0.2;0.45;0.045929202883612456;64;0.7593597558246735;29.510845947265626
208;log_loss;4701;5;0.8;0.6500000000000001;0.46293735614364534;32;0.7572643949768624;34.78972911834717
209;log_loss;151;1;0.7000000000000001;0.7500000000000001;0.045929202883612456;32;0.7731169947101313;0.8228062152862549
210;exponential;51;11;0.4;0.9000000000000001;1.0;128;0.7318152931804552;1.0709097862243653
211;exponential;2401;9;0.4;0.6500000000000001;0.002109491677524035;32;0.7871910886746687;46.68735909461975
212;exponential;1651;9;0.6;0.55;0.0098431332023037;4;0.7824046973317939;47.93151955604553
213;log_loss;1601;1;0.2;0.9500000000000001;0.021262343752724643;16;0.7803030709880686;5.779625177383423
214;exponential;4601;9;0.4;0.8500000000000001;0.0009765625;4;0.7874909374076958;185.14778175354004
215;log_loss;2301;11;0.7000000000000001;0.45;0.09921256574801249;4;0.7827036509939762;36.6797474861145
216;log_loss;3451;3;0.9;0.9500000000000001;0.21431099571326834;4;0.760854076600163;63.636461114883424
217;exponential;3601;13;0.2;0.8;0.002109491677524035;8;0.7883886934650878;139.55175132751464
218;log_loss;1401;5;0.30000000000000004;0.15000000000000002;0.46293735614364534;2;0.5438320668080878;16.67999634742737
219;log_loss;1401;1;0.4;0.25;0.46293735614364534;32;0.7560614197613742;7.771288299560547
220;log_loss;801;15;0.6;0.7000000000000001;0.21431099571326834;128;0.7581599133571422;32.51583533287048
221;log_loss;551;5;1.0;0.55;0.002109491677524035;2;0.7853933388827726;15.860512828826904
222;exponential;2051;3;0.4;0.2;0.09921256574801249;8;0.7713331185163306;15.197200822830201
223;exponential;3551;5;0.5;0.35000000000000003;0.09921256574801249;64;0.7614524314599501;44.696233415603636
224;exponential;4551;13;0.30000000000000004;0.7500000000000001;1.0;16;0.7422952301674679;36.38643054962158
225;exponential;2051;11;0.4;0.5;0.045929202883612456;128;0.7716316246430905;38.32476315498352
226;exponential;3651;15;0.7000000000000001;0.7000000000000001;0.46293735614364534;128;0.7581617034988319;35.369702911376955
227;exponential;3151;1;0.7000000000000001;0.9000000000000001;0.045929202883612456;8;0.780006802538421;22.165447568893434
228;exponential;201;13;0.4;0.25;0.46293735614364534;2;0.7782103953527921;9.410476732254029
229;exponential;1451;11;0.9;0.15000000000000002;0.021262343752724643;4;0.7791126267644084;66.75211730003358
230;exponential;451;13;0.4;0.8;1.0;2;0.7623542153361439;10.508456897735595
231;log_loss;751;3;0.8;0.15000000000000002;0.0098431332023037;64;0.7826969379626397;5.3244537830352785
232;log_loss;4601;15;0.9;0.6000000000000001;0.004556754060844206;2;0.7773162195787797;669.4373178005219
233;exponential;3251;3;0.4;0.15000000000000002;0.045929202883612456;32;0.7722290844320329;18.575686311721803
234;log_loss;2001;5;1.0;0.1;0.002109491677524035;8;0.7886845143793131;22.819797325134278
235;exponential;1051;3;0.8;0.5;0.021262343752724643;2;0.7868930300833311;12.800229263305663
236;log_loss;4701;7;0.5;0.4;0.002109491677524035;16;0.7847981167709425;75.47865381240845
237;log_loss;4651;1;0.2;0.8500000000000001;0.0009765625;2;0.7650358475873364;21.69983434677124
238;log_loss;1501;7;0.5;0.6500000000000001;0.46293735614364534;64;0.6237766619227911;33.80158090591431
239;exponential;801;7;0.4;0.25;0.09921256574801249;16;0.7599576631490382;11.608612060546875
240;log_loss;4651;9;0.30000000000000004;0.15000000000000002;0.21431099571326834;32;0.7569618610313007;36.16666927337646
241;exponential;4501;7;0.1;0.9500000000000001;0.09921256574801249;8;0.7575620060327775;39.208653163909915
242;log_loss;1001;13;0.1;0.45;0.0009765625;4;0.7904818166357868;23.578986263275148
243;exponential;851;5;0.8;0.9000000000000001;0.46293735614364534;8;0.7644473385068429;24.830287599563597
244;log_loss;751;5;0.6;0.25;0.0098431332023037;64;0.7856927400803774;7.5983020782470705
245;exponential;4951;9;0.2;0.8500000000000001;0.46293735614364534;64;0.7372036196664966;57.289084339141844
246;log_loss;4851;13;0.2;0.5;0.46293735614364534;2;0.5605922683780421;143.69713745117187
247;log_loss;51;13;0.1;0.55;1.0;16;0.5953120664500595;2.899149942398071
248;exponential;3301;3;0.30000000000000004;0.9000000000000001;0.21431099571326834;8;0.7545684415921521;36.28355674743652
249;exponential;51;3;0.4;0.9500000000000001;0.002109491677524035;2;0.779109046481029;2.9354817390441896
