,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,4.727789719899495,1.4739256235030598,0.028285900751749676,0.005127229828745672,0.21197606382337986,67,1,4,743,0.7472352791392958,"{'learning_rate': 0.21197606382337986, 'max_depth': 67, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 743, 'subsample': 0.7472352791392958}",0.8212088319474387,0.796448195805791,0.7743692416091976,0.7973420897874757,0.01913262642018305,94
1,0.4047865072886149,0.04080128610706759,0.007565498352050781,0.005765160516277049,0.15242449069545322,58,3,3,97,0.621724867320349,"{'learning_rate': 0.15242449069545322, 'max_depth': 58, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 97, 'subsample': 0.621724867320349}",0.8165910340153681,0.8108908359368258,0.7976795679949837,0.8083871459823925,0.00792095256481129,45
2,0.28464508056640625,0.0,0.005446434020996094,0.0077024208590629065,0.050585721162811514,33,3,2,112,0.3917358040415869,"{'learning_rate': 0.050585721162811514, 'max_depth': 33, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 112, 'subsample': 0.3917358040415869}",0.8397723408814565,0.8404462051385111,0.8190443695297576,0.833087638516575,0.009933900748994699,5
3,0.46129870414733887,0.013502836782400931,0.005800803502400716,0.0056774364163561745,0.08098019031663675,37,1,2,69,0.6686128159183453,"{'learning_rate': 0.08098019031663675, 'max_depth': 37, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 69, 'subsample': 0.6686128159183453}",0.8290972458196761,0.8119942501190639,0.8088703222039269,0.816653939380889,0.008890693177021874,21
4,2.403127590815226,0.13809278891747015,0.026457866032918293,0.0023809376233525,0.13767458163858212,85,4,4,597,0.4850771417540376,"{'learning_rate': 0.13767458163858212, 'max_depth': 85, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 597, 'subsample': 0.4850771417540376}",0.804504985541904,0.8018258141429178,0.7886626815581022,0.7983311604143081,0.006923587817067128,90
5,1.0555195013682048,0.020994843430564958,0.015392303466796875,0.0006432590114397901,0.0963563443447293,8,2,5,381,0.4219560269281196,"{'learning_rate': 0.0963563443447293, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 381, 'subsample': 0.4219560269281196}",0.8067846011940684,0.7926862485862323,0.7819593109889307,0.7938100535897438,0.010165987792856608,105
6,1.1117765108744304,0.11413994649732076,0.012711286544799805,0.0005098006975586451,0.1309908849273479,86,3,8,412,0.31106158766405756,"{'learning_rate': 0.1309908849273479, 'max_depth': 86, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 412, 'subsample': 0.31106158766405756}",0.7833057888502087,0.761027279567645,0.7566863277965604,0.7670064654048048,0.011660815413258863,156
7,0.5850598017374674,0.026763269442220704,0.011647224426269531,0.004050507379287471,0.2965186330898335,4,3,7,577,0.1251837595386541,"{'learning_rate': 0.2965186330898335, 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 577, 'subsample': 0.1251837595386541}",0.5816913712973268,0.5413359006537244,0.5724135141461067,0.5651469286990527,0.017257721957839985,198
8,4.170824925104777,0.053348723897266914,0.03118578592936198,0.0042661795266423445,0.06043288970864324,23,2,4,485,0.9008791296460938,"{'learning_rate': 0.06043288970864324, 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 485, 'subsample': 0.9008791296460938}",0.8111567147440947,0.8128345932496333,0.7989849125129866,0.8076587401689048,0.00617145491885913,47
9,2.1653123696645102,0.10718983704694467,0.021153688430786133,0.004310615193697028,0.227609824382386,31,1,8,366,0.6615576566129001,"{'learning_rate': 0.227609824382386, 'max_depth': 31, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 366, 'subsample': 0.6615576566129001}",0.8100106169344404,0.786958892180405,0.7923800101029509,0.7964498397392655,0.009841007349704946,95
10,1.9290845394134521,0.03517327893997505,0.013875563939412435,0.0029240471182798823,0.04352933457299576,15,4,6,360,0.8796782420950293,"{'learning_rate': 0.04352933457299576, 'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 360, 'subsample': 0.8796782420950293}",0.820356688990499,0.8133117404102124,0.8056184445718595,0.8130956246575236,0.0060188034054292185,29
11,3.031227429707845,0.17469094684271919,0.024081945419311523,0.005508829429807118,0.08263205596498693,44,3,7,696,0.5675366073338284,"{'learning_rate': 0.08263205596498693, 'max_depth': 44, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 696, 'subsample': 0.5675366073338284}",0.8122511081093113,0.8037172331766821,0.7932588391189297,0.803075726801641,0.007766819090321201,67
12,3.0342018604278564,0.338115088193041,0.021108309427897137,0.00884730811817966,0.1877394124712606,50,1,4,466,0.6427541155698346,"{'learning_rate': 0.1877394124712606, 'max_depth': 50, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 466, 'subsample': 0.6427541155698346}",0.800338971825629,0.7983821913673188,0.7881152115330367,0.7956121249086615,0.005360971930643603,97
13,5.8117140134175616,1.613699509503477,0.04025872548421224,0.012175514080269312,0.16806972187527483,49,1,5,946,0.7203448058155975,"{'learning_rate': 0.16806972187527483, 'max_depth': 49, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 946, 'subsample': 0.7203448058155975}",0.8127910011132522,0.796996842695566,0.7969033984527758,0.8022304140871981,0.007467560141830158,72
14,1.4087551434834797,0.058795233438833285,0.016903400421142578,0.00763940016725849,0.26211709405394257,22,2,9,490,0.3414531769405521,"{'learning_rate': 0.26211709405394257, 'max_depth': 22, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 490, 'subsample': 0.3414531769405521}",0.763602387882217,0.7546768943274685,0.7459585130738078,0.7547459317611644,0.007203247146907334,169
15,0.2619657516479492,0.00871362328312269,0.013597806294759115,0.005062794563050713,0.25274531112031645,95,3,3,88,0.38346980130161756,"{'learning_rate': 0.25274531112031645, 'max_depth': 95, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 88, 'subsample': 0.38346980130161756}",0.7868349589242835,0.7745412252603501,0.7674365955331427,0.7762709265725921,0.008013240107716159,140
16,1.455276648203532,0.08620793332553221,0.023293097813924152,0.004672123931249271,0.26842163779335654,71,1,8,540,0.29106829305098403,"{'learning_rate': 0.26842163779335654, 'max_depth': 71, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 540, 'subsample': 0.29106829305098403}",0.7217731808445493,0.6845546371525656,0.7471218869591344,0.7178165683187498,0.02569573601590844,186
17,0.8147456645965576,0.051123545604538106,0.009282827377319336,0.0021776681341129597,0.1610542919244228,75,4,6,100,0.9948609278687557,"{'learning_rate': 0.1610542919244228, 'max_depth': 75, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 100, 'subsample': 0.9948609278687557}",0.8125242102763496,0.801076551923175,0.8056946173081444,0.806431793169223,0.004702466844141127,53
18,0.163405974706014,0.0011815540866813852,0.0033375422159830728,0.004719997466836015,0.1483437922774646,6,1,7,87,0.3527138787341376,"{'learning_rate': 0.1483437922774646, 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 87, 'subsample': 0.3527138787341376}",0.8189398612430787,0.7974582238823775,0.7934613356467453,0.8032864735907338,0.011188243461716747,65
19,6.609464883804321,0.14839461070521948,0.04343867301940918,0.0021754704674935826,0.23151264139789016,26,2,3,769,0.9187924578707287,"{'learning_rate': 0.23151264139789016, 'max_depth': 26, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 769, 'subsample': 0.9187924578707287}",0.8134580345938079,0.7961510071676361,0.7979423829685002,0.8025171415766481,0.007770869184532861,70
20,5.016384283701579,0.06886333800729921,0.05164567629496256,0.01741136638705304,0.07332904393073666,69,3,9,862,0.740252621633245,"{'learning_rate': 0.07332904393073666, 'max_depth': 69, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 862, 'subsample': 0.740252621633245}",0.8173524726693869,0.8022993292027152,0.8034953714480099,0.8077157244400374,0.006831681910532084,46
21,4.688311417897542,0.4707395598300553,0.0350953737894694,0.003970130531497472,0.1239538791227454,77,4,6,820,0.734462947406226,"{'learning_rate': 0.1239538791227454, 'max_depth': 77, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 820, 'subsample': 0.734462947406226}",0.809105967708351,0.7979334565585974,0.796762656632616,0.8012673602998547,0.005563303436812093,78
22,1.617565631866455,0.1195587484829558,0.013608614603678385,0.002269220311035583,0.29865395978986503,14,1,6,320,0.633859224905999,"{'learning_rate': 0.29865395978986503, 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 320, 'subsample': 0.633859224905999}",0.7972883201526486,0.7737950287921381,0.7777544267237821,0.7829459252228563,0.010269613015652082,135
23,1.7347724437713623,0.28719320683093913,0.027161836624145508,0.008162293946636088,0.21059352162305137,97,2,2,473,0.31677030795126204,"{'learning_rate': 0.21059352162305137, 'max_depth': 97, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 473, 'subsample': 0.31677030795126204}",0.7682346315141797,0.7670480246053885,0.7423655778017673,0.7592160779737784,0.011924946569390018,166
24,1.0763271649678547,0.03786807514185258,0.016083399454752605,0.002355888656811561,0.10960224407401421,78,1,8,391,0.3162227535084296,"{'learning_rate': 0.10960224407401421, 'max_depth': 78, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 391, 'subsample': 0.3162227535084296}",0.7996560785890086,0.7689230896982022,0.7916497975020085,0.7867429885964065,0.013017596597623237,122
25,4.845631281534831,0.28612195632228576,0.03065204620361328,0.0019410535040584084,0.26659345323871353,75,1,6,666,0.5979316103170421,"{'learning_rate': 0.26659345323871353, 'max_depth': 75, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 666, 'subsample': 0.5979316103170421}",0.8080131635964575,0.7558428016036073,0.7617187612995993,0.775191575499888,0.023332012478893792,142
26,0.9716569582621256,0.027223187962532196,0.01852560043334961,0.007431578278876451,0.25779122138210636,14,1,5,258,0.4188382080325107,"{'learning_rate': 0.25779122138210636, 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 258, 'subsample': 0.4188382080325107}",0.7898371972430461,0.7466039442514428,0.7535658244042333,0.7633356552995741,0.018953728531200413,160
27,2.136855681737264,0.06374756833100567,0.020656426747639973,0.0008990896931214197,0.05961373046947873,88,4,3,516,0.5971330677646658,"{'learning_rate': 0.05961373046947873, 'max_depth': 88, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 516, 'subsample': 0.5971330677646658}",0.8102641816051286,0.8085521145825062,0.7921554356302472,0.8036572439392939,0.008162985122124208,64
28,4.147634188334147,0.3401073960663037,0.02572290102640788,0.003440919436036649,0.17777992575156157,70,2,4,358,0.989510877354538,"{'learning_rate': 0.17777992575156157, 'max_depth': 70, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 358, 'subsample': 0.989510877354538}",0.7989009577087627,0.7898090117475486,0.7938917330943558,0.794200567516889,0.0037181899149824156,103
29,2.09617813428243,0.033671025464185364,0.021664857864379883,0.0012974184417645447,0.2725490569418669,58,4,4,476,0.5680091377652351,"{'learning_rate': 0.2725490569418669, 'max_depth': 58, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 476, 'subsample': 0.5680091377652351}",0.7948215425806545,0.7918115974682174,0.7709971387800809,0.7858767596096511,0.010592993892782836,126
30,3.5302157402038574,0.19281970212119426,0.029133717219034832,0.0028055401997932176,0.2715542980715945,82,3,5,652,0.6079231386323035,"{'learning_rate': 0.2715542980715945, 'max_depth': 82, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 652, 'subsample': 0.6079231386323035}",0.7961497652515351,0.7951912344252949,0.7732870374340415,0.7882093457036238,0.010558919086268504,116
31,1.119048833847046,0.039350727809547736,0.018233458201090496,0.003423900353955598,0.24402091839978193,11,4,7,635,0.24496211298629336,"{'learning_rate': 0.24402091839978193, 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 635, 'subsample': 0.24496211298629336}",0.7271428023883515,0.7252487883416853,0.7406519501292318,0.7310145136197562,0.006858423490272008,181
32,0.7834537823994955,0.035235047940504714,0.01409133275349935,0.0003267408304307799,0.18420258467174105,28,2,8,508,0.17142921134021416,"{'learning_rate': 0.18420258467174105, 'max_depth': 28, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 508, 'subsample': 0.17142921134021416}",0.7031759956564164,0.7075954368204933,0.7029060440011239,0.7045591588260113,0.002149799450938155,189
33,1.515667994817098,0.06328420561580403,0.015435218811035156,0.0016214422967701938,0.13422070966327526,60,3,2,313,0.5929872153659687,"{'learning_rate': 0.13422070966327526, 'max_depth': 60, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 313, 'subsample': 0.5929872153659687}",0.8153322857190708,0.8020583900518912,0.7888503337430041,0.8020803365046554,0.010811222760038689,73
34,4.529490788777669,0.1377906003694213,0.03986835479736328,0.001298287321979643,0.03706474600724802,70,1,2,573,0.6121033582871758,"{'learning_rate': 0.03706474600724802, 'max_depth': 70, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 573, 'subsample': 0.6121033582871758}",0.8295215852589919,0.8184979146651825,0.8096676798522909,0.8192290599254884,0.008121794547935336,14
35,0.3956152598063151,0.02261707931425126,0.010574897130330404,0.0029277167104556885,0.14264947928184746,70,1,3,208,0.14372112955984193,"{'learning_rate': 0.14264947928184746, 'max_depth': 70, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 208, 'subsample': 0.14372112955984193}",0.7432267486099635,0.7190808302156221,0.7260000027852562,0.7294358605369474,0.010152509792950728,183
36,1.6119869550069172,0.09683486330616004,0.011578083038330078,0.0026974868607967575,0.21552224467839634,4,1,5,792,0.8299352232954126,"{'learning_rate': 0.21552224467839634, 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 792, 'subsample': 0.8299352232954126}",0.7973459670776782,0.7723864770869526,0.783007953003561,0.784246799056064,0.010227254105432688,133
37,1.4127118587493896,0.08565269748975522,0.0203854242960612,0.0005659784675398976,0.2089941893434243,50,4,7,666,0.27115634827602797,"{'learning_rate': 0.2089941893434243, 'max_depth': 50, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 666, 'subsample': 0.27115634827602797}",0.7567980889573709,0.7484948664161637,0.7349986679617526,0.7467638744450958,0.008983352708908368,174
38,2.1601266860961914,0.04954859125318612,0.03137087821960449,0.0026685496685910593,0.15157060204057743,11,1,7,993,0.26298588212127194,"{'learning_rate': 0.15157060204057743, 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 993, 'subsample': 0.26298588212127194}",0.7654098624288819,0.7641268143711166,0.7524358794231167,0.7606575187410384,0.00583712645543624,164
39,5.477307240168254,0.08517570333203442,0.039693355560302734,0.002726441002994633,0.023928642286940395,66,4,8,868,0.8932122977406082,"{'learning_rate': 0.023928642286940395, 'max_depth': 66, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 868, 'subsample': 0.8932122977406082}",0.8187216235541581,0.8111251712131704,0.8047936361884298,0.811546810318586,0.005693888107224195,35
40,0.3062273661295573,0.01496376773755461,0.006696621576944987,0.0012886692530845836,0.17937337380874657,39,2,3,169,0.15095799994204417,"{'learning_rate': 0.17937337380874657, 'max_depth': 39, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 169, 'subsample': 0.15095799994204417}",0.7348948600324039,0.7031230784354476,0.7105594877263868,0.7161924753980795,0.013568577401315961,187
41,7.386615673700969,0.1092742037401619,0.04923121134440104,0.0010885662373777828,0.05554021624087176,22,2,4,933,0.8734501681125503,"{'learning_rate': 0.05554021624087176, 'max_depth': 22, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 933, 'subsample': 0.8734501681125503}",0.8123795723239756,0.8092610781724157,0.79612452764726,0.8059217260478837,0.007043676777517855,56
42,0.15357025464375815,0.007622987302706785,0.003549814224243164,0.00039806198224255146,0.24823619282816178,82,4,9,109,0.1736020783845867,"{'learning_rate': 0.24823619282816178, 'max_depth': 82, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 109, 'subsample': 0.1736020783845867}",0.7609775845803596,0.7327354087013098,0.7640636651242965,0.7525922194686553,0.014097296990760122,171
43,2.7083822886149087,0.06656778070362265,0.029739936192830402,0.0024846538504362933,0.05014051610666104,15,3,9,831,0.4897951104493379,"{'learning_rate': 0.05014051610666104, 'max_depth': 15, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 831, 'subsample': 0.4897951104493379}",0.8118878583508509,0.7948355147073585,0.7911097899419,0.7992777210000365,0.009045511935458812,85
44,6.642428954442342,0.2565376120746888,0.04355168342590332,0.0008562630806275331,0.15335571883921215,25,3,9,946,0.8271443885352492,"{'learning_rate': 0.15335571883921215, 'max_depth': 25, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 946, 'subsample': 0.8271443885352492}",0.810831172228119,0.8076818284016857,0.7909235414508197,0.8031455140268747,0.008737354743538631,66
45,0.7280927499135336,0.011569419966265008,0.011740366617838541,0.0021684066382962027,0.01215364977793778,85,4,9,219,0.6239579132312831,"{'learning_rate': 0.01215364977793778, 'max_depth': 85, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 219, 'subsample': 0.6239579132312831}",0.8532859373758904,0.8433332504060616,0.8305249257016536,0.8423813711612018,0.009316489635096197,3
46,0.6122994422912598,0.00262486915622883,0.00667564074198405,0.0019413518284577868,0.0697677609591295,40,2,4,107,0.7015455525335138,"{'learning_rate': 0.0697677609591295, 'max_depth': 40, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 107, 'subsample': 0.7015455525335138}",0.8285332072822709,0.8169039638989938,0.8081152850763039,0.8178508187525227,0.008362427374371956,19
47,4.0816435019175215,0.05101674773506822,0.03256678581237793,0.0002004595094535812,0.01850271963919367,36,3,8,770,0.7703025896275894,"{'learning_rate': 0.01850271963919367, 'max_depth': 36, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 770, 'subsample': 0.7703025896275894}",0.8213361547680099,0.8134420407226827,0.8064543652275903,0.8137441869060943,0.006079220576052408,27
48,1.4167380332946777,0.03062498428771993,0.02484734853108724,0.00047747229291615384,0.147144770649152,23,3,7,986,0.16009699890250423,"{'learning_rate': 0.147144770649152, 'max_depth': 23, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 986, 'subsample': 0.16009699890250423}",0.7262688170435596,0.7584662016976859,0.7037699181221408,0.7295016456211288,0.02244636933824072,182
49,0.2449185848236084,0.005059398300563792,0.004001220067342122,1.9106571324938627e-06,0.1994758126923818,84,3,9,40,0.9284510693875828,"{'learning_rate': 0.1994758126923818, 'max_depth': 84, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 40, 'subsample': 0.9284510693875828}",0.8200937181869474,0.8160637849989568,0.8001452181906313,0.812100907125512,0.008612547583057158,32
50,0.9874458312988281,0.008629994965070093,0.01238862673441569,0.0021162715817952754,0.09814958857709077,79,2,5,294,0.3911574416836304,"{'learning_rate': 0.09814958857709077, 'max_depth': 79, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 294, 'subsample': 0.3911574416836304}",0.8096357302834163,0.7915190435821273,0.7992393620550874,0.8001313786402103,0.0074229533407876545,84
51,4.151713530222575,0.09561193269665773,0.03381220499674479,0.004561865523294804,0.06497448072156169,36,2,3,610,0.7115772595287285,"{'learning_rate': 0.06497448072156169, 'max_depth': 36, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 610, 'subsample': 0.7115772595287285}",0.8228525545650658,0.8148815891279606,0.8026558986651771,0.8134633474527345,0.00830601326235552,28
52,0.6666573683420817,0.018939315282281356,0.009290536244710287,0.0032650201265144512,0.025606348808837054,30,2,7,145,0.6896918651534594,"{'learning_rate': 0.025606348808837054, 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 145, 'subsample': 0.6896918651534594}",0.8407178853912105,0.8327678303147412,0.8190668386839093,0.830850851463287,0.008942336078755813,9
53,1.4786771138509114,0.014940366257440874,0.015134493509928385,0.00153822757791466,0.22682133878918057,13,3,5,401,0.5465766579876827,"{'learning_rate': 0.22682133878918057, 'max_depth': 13, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 401, 'subsample': 0.5465766579876827}",0.7908007316626977,0.7783218038232742,0.7726741452149426,0.7805988935669715,0.007573292429655827,139
54,2.666123628616333,0.048800654845217735,0.027776161829630535,0.0011483005474409364,0.059979362010071986,38,3,3,641,0.5172874523969644,"{'learning_rate': 0.059979362010071986, 'max_depth': 38, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 641, 'subsample': 0.5172874523969644}",0.8153059365444862,0.8017069460784277,0.7970120700222987,0.804674984215071,0.00775771984835449,60
55,1.2665154933929443,0.021778107083580873,0.017081578572591145,0.0009267750287454314,0.15564273724360825,48,3,7,527,0.31751707352085806,"{'learning_rate': 0.15564273724360825, 'max_depth': 48, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 527, 'subsample': 0.31751707352085806}",0.7768702445905478,0.7698823627951163,0.759875807269951,0.7688761382185384,0.006974338242672466,153
56,3.1513837973276773,0.0321859608122903,0.02187522252400716,0.0029517400114902784,0.037703596051054666,38,3,5,443,0.9054804590974105,"{'learning_rate': 0.037703596051054666, 'max_depth': 38, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 443, 'subsample': 0.9054804590974105}",0.8212630436218699,0.8119466280289872,0.8021149212199667,0.8117748642902747,0.007818131702055095,33
57,4.14278260866801,0.032579438664413575,0.03928224245707194,0.001707933723440239,0.022534638703097572,78,2,8,967,0.5855543402983618,"{'learning_rate': 0.022534638703097572, 'max_depth': 78, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 967, 'subsample': 0.5855543402983618}",0.8152747900806061,0.8097242835755794,0.8058291500067529,0.8102760745543128,0.0038758555239975924,38
58,0.12950817743937174,0.003045580644315946,0.0006665388743082682,0.0009426283158956487,0.1916297148958583,1,1,8,127,0.9894956811601487,"{'learning_rate': 0.1916297148958583, 'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 127, 'subsample': 0.9894956811601487}",0.7438471071854553,0.7467357484201654,0.729942064511077,0.7401749733722326,0.007331229085960694,177
59,9.033361355463663,0.2588607843820525,0.05077044169108073,0.0025290950381298047,0.11880380297001143,53,4,4,995,0.9667040193930324,"{'learning_rate': 0.11880380297001143, 'max_depth': 53, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 995, 'subsample': 0.9667040193930324}",0.8134948688986811,0.8042783728567534,0.8009561180111999,0.8062431199222114,0.005304101666194867,54
60,0.5108276208241781,0.02175123578732009,0.009741942087809244,0.0018913368080564713,0.10913087793385476,92,3,8,239,0.28742346706504296,"{'learning_rate': 0.10913087793385476, 'max_depth': 92, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 239, 'subsample': 0.28742346706504296}",0.8093958486904027,0.7994459255380494,0.7797657740990478,0.7962025161091666,0.012311921285616858,96
61,1.6669694582621257,0.0612946855480934,0.02180655797322591,0.0016573517298060824,0.13857663352235142,33,3,5,736,0.271906259833379,"{'learning_rate': 0.13857663352235142, 'max_depth': 33, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 736, 'subsample': 0.271906259833379}",0.7891533121237613,0.759557563787952,0.7529812887376458,0.7672307215497863,0.0157323834068442,155
62,1.3813497225443523,0.05200561358153187,0.01795220375061035,0.0019367589945268391,0.29057334897386133,92,3,9,534,0.3402152333120213,"{'learning_rate': 0.29057334897386133, 'max_depth': 92, 'min_samples_leaf': 3, 'min_samples_split': 9, 'n_estimators': 534, 'subsample': 0.3402152333120213}",0.7703586004472827,0.7386860488994118,0.7518114296693464,0.7536186930053469,0.012993261868172876,170
63,1.5744856198628743,0.040982245341704145,0.01911584536234538,0.0014938685451243146,0.15560061909475542,71,1,9,590,0.31281615657822603,"{'learning_rate': 0.15560061909475542, 'max_depth': 71, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 590, 'subsample': 0.31281615657822603}",0.7771375320432312,0.7605573065929745,0.7763323758008802,0.771342404812362,0.007633296659811124,149
64,1.3911718527475994,0.016412893456208673,0.01885088284810384,0.0047490660282190865,0.11854473288017991,28,2,2,475,0.3092318070438122,"{'learning_rate': 0.11854473288017991, 'max_depth': 28, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 475, 'subsample': 0.3092318070438122}",0.7977538835435208,0.780157270262168,0.7757857769112322,0.7845656435723071,0.009494726384790693,132
65,0.6833747227986654,0.017846713106887166,0.01491077740987142,0.001002151033973265,0.09717693929592935,64,1,2,405,0.10534855935117685,"{'learning_rate': 0.09717693929592935, 'max_depth': 64, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 405, 'subsample': 0.10534855935117685}",0.7325661457481886,0.7268258711669391,0.7642775227974155,0.7412231799041811,0.016469461289432146,176
