Iteracja;estimator__max_depth;estimator__max_features;estimator__max_samples;estimator__min_samples_split;estimator__n_estimators;Srednia dokladnosc;Czas
250;10;log2;0.2;0.45959595959595956;1355;0.5067345130367069;8.660913896560668
251;2;log2;0.9818181818181817;0.48383838383838385;296;0.7392954002309283;2.6839215755462646
252;19;sqrt;0.7636363636363636;0.398989898989899;1199;0.738995551497901;10.178273963928223
253;5;log2;0.44545454545454544;0.45151515151515154;91;0.5067345130367069;0.7403586387634278
254;14;sqrt;0.7909090909090909;0.3101010101010101;451;0.7434829891785936;4.312700414657593
255;11;sqrt;0.5363636363636364;0.3747474747474747;1210;0.7410900172748672;9.844044589996338
256;12;log2;0.32727272727272727;0.45151515151515154;1114;0.5067345130367069;7.294670581817627
257;11;sqrt;0.7909090909090909;0.3787878787878788;1507;0.7413898660078945;12.943317461013795
258;4;sqrt;0.8636363636363635;0.12828282828282828;1545;0.7686268718169045;19.657434225082397
259;4;log2;0.3;0.44747474747474747;1232;0.5067345130367069;7.954632043838501
260;18;log2;0.44545454545454544;0.3181818181818182;1871;0.7404903198088129;14.404026651382447
261;1;sqrt;0.1;0.32626262626262625;988;0.5067345130367069;6.169352579116821
262;14;sqrt;0.19090909090909092;0.11212121212121212;788;0.7422862794590191;5.756015300750732
263;6;sqrt;0.8454545454545453;0.18888888888888888;1978;0.7536581545429321;22.456430101394652
264;9;sqrt;0.6363636363636364;0.22121212121212122;179;0.7422876220652865;1.768121862411499
265;2;log2;0.7363636363636363;0.45959595959595956;1109;0.7410900172748673;9.296110391616821
266;13;sqrt;0.5363636363636364;0.35050505050505054;902;0.74049166241508;7.280879926681519
267;4;log2;0.6909090909090908;0.3383838383838384;259;0.7401936038237428;2.319896173477173
268;13;sqrt;0.6;0.26161616161616164;599;0.7446814890398575;5.346477937698364
269;10;log2;0.38181818181818183;0.407070707070707;1591;0.5067345130367069;10.112331962585449
270;1;sqrt;0.26363636363636367;0.15252525252525254;1827;0.7404903198088129;13.420025253295899
271;7;log2;0.3727272727272727;0.47171717171717176;823;0.5067345130367069;5.4172203540802
272;6;log2;0.6909090909090908;0.2737373737373737;33;0.7434820941077487;0.4077154159545898
273;16;log2;0.8636363636363635;0.3464646464646465;1099;0.7440826866446479;9.993861103057862
274;8;sqrt;0.9545454545454545;0.4313131313131313;1527;0.7401922612174754;13.105853605270386
275;1;sqrt;0.9454545454545454;0.3424242424242424;312;0.7389951039624787;2.7779398441314695
276;10;sqrt;0.3909090909090909;0.35050505050505054;934;0.5067345130367069;6.090172052383423
277;7;sqrt;0.5181818181818182;0.4191919191919192;35;0.5067345130367069;0.3458545207977295
278;7;sqrt;0.2090909090909091;0.17272727272727273;121;0.7428864244604961;0.9409345149993896
279;7;log2;0.34545454545454546;0.3909090909090909;43;0.5067345130367069;0.3869346618652344
280;15;sqrt;0.22727272727272727;0.38282828282828285;1766;0.5067345130367069;11.529744625091553
281;14;log2;0.5;0.4313131313131313;446;0.5067345130367069;3.067361068725586
282;13;log2;0.34545454545454546;0.4797979797979798;1710;0.5067345130367069;11.11064167022705
283;5;log2;0.2181818181818182;0.14444444444444446;169;0.7443820878422527;1.455108118057251
284;3;log2;0.3727272727272727;0.19292929292929295;1357;0.7419873257968368;11.068053579330444
285;12;sqrt;0.5272727272727272;0.3747474747474747;687;0.7401931562883203;5.5804308414459225
286;8;sqrt;0.5;0.45959595959595956;1455;0.5067345130367069;9.48142738342285
287;4;log2;0.8727272727272727;0.47171717171717176;1098;0.7401918136820529;9.801462888717651
288;12;sqrt;1.0;0.47171717171717176;1029;0.7395943538931107;9.416023683547973
289;16;log2;0.5636363636363636;0.22525252525252526;1527;0.7461767048861918;14.17752423286438
290;18;log2;0.1272727272727273;0.4313131313131313;1934;0.5067345130367069;12.311902046203613
291;17;log2;0.6454545454545454;0.39494949494949494;650;0.74079016854184;5.428651809692383
292;2;sqrt;0.8818181818181817;0.19292929292929295;1802;0.7455796926326719;19.052707147598266
293;15;log2;0.5363636363636364;0.20505050505050504;47;0.743483436714016;0.6453339099884033
294;3;sqrt;0.49090909090909085;0.3787878787878788;1760;0.7410895697394448;13.892041110992432
295;1;log2;0.8272727272727273;0.10808080808080808;39;0.7389968941041684;0.44557805061340333
296;15;sqrt;0.34545454545454546;0.17272727272727273;1726;0.744081791573803;14.001412439346314
297;8;log2;0.13636363636363635;0.24141414141414141;1783;0.5067345130367069;11.398131370544434
298;17;log2;0.2545454545454545;0.4676767676767677;19;0.5043393034558685;0.22051310539245605
299;15;sqrt;0.709090909090909;0.3181818181818182;1803;0.7425870232628913;17.44977822303772
300;16;log2;0.3909090909090909;0.20505050505050504;1315;0.7419868782614143;10.768694162368774
301;10;sqrt;0.9818181818181817;0.3181818181818182;886;0.7443825353776752;10.118874168395996
302;9;sqrt;0.13636363636363635;0.3424242424242424;1386;0.5067345130367069;11.446848297119141
303;9;log2;0.47272727272727266;0.2494949494949495;613;0.7410891222040223;6.631207656860352
304;3;sqrt;0.3090909090909091;0.302020202020202;1277;0.5067345130367069;9.135674858093262
305;14;log2;0.7454545454545454;0.19696969696969696;1948;0.7479717694655532;22.46444516181946
306;1;sqrt;0.1090909090909091;0.17272727272727273;1847;0.5067345130367069;12.92337770462036
307;14;sqrt;0.4181818181818182;0.18888888888888888;86;0.7410886746686001;0.937037467956543
308;7;log2;0.36363636363636365;0.14040404040404042;535;0.7467755072814014;5.108914232254028
309;3;log2;0.14545454545454545;0.42727272727272725;845;0.5067345130367069;6.563111591339111
310;19;log2;0.7272727272727272;0.37070707070707076;1583;0.7407906160772624;14.470206546783448
311;6;sqrt;0.3909090909090909;0.22525252525252526;797;0.7416870295283872;6.713748264312744
312;15;log2;0.16363636363636364;0.4232323232323232;1623;0.5067345130367069;11.164438152313233
313;5;sqrt;0.3909090909090909;0.23333333333333334;1782;0.7410895697394448;15.046136140823364
314;14;log2;1.0;0.30606060606060603;1902;0.7446814890398575;15.742148780822754
315;1;sqrt;0.8636363636363635;0.3747474747474747;1707;0.7407910636126849;11.533347940444946
316;7;log2;0.7181818181818181;0.28585858585858587;1611;0.7452789488287997;8.241377305984496
317;2;log2;0.9272727272727272;0.1202020202020202;566;0.7440826866446479;2.8569878578186034
318;3;log2;0.5636363636363636;0.2494949494949495;1653;0.7437832854470432;6.899171161651611
319;17;log2;0.1181818181818182;0.18484848484848487;229;0.5067345130367069;0.7216719627380371
320;19;log2;0.5818181818181818;0.18484848484848487;1682;0.746476553619219;7.858465147018433
321;14;sqrt;0.709090909090909;0.44747474747474747;784;0.7398928600198705;3.111937236785889
322;16;log2;0.4818181818181818;0.3303030303030303;1223;0.7410895697394448;4.890539741516113
323;3;log2;0.9454545454545454;0.3464646464646465;1761;0.7425834429795118;8.723781824111938
324;10;sqrt;0.6818181818181818;0.3464646464646465;387;0.7434829891785936;1.7521417140960693
325;7;sqrt;0.4363636363636364;0.15656565656565657;1070;0.7479731120718205;4.955839490890503
326;13;sqrt;0.5181818181818182;0.20101010101010103;710;0.7458781987594318;3.2816911697387696
327;13;log2;0.32727272727272727;0.19696969696969696;9;0.7362991505777683;0.0926978588104248
328;19;log2;0.609090909090909;0.3787878787878788;1299;0.7422867269944416;5.717515516281128
329;2;log2;0.7636363636363636;0.26161616161616164;55;0.7440813440383807;0.34189577102661134
330;3;log2;0.7999999999999999;0.4313131313131313;1569;0.7389951039624786;7.177762269973755
331;15;sqrt;0.4363636363636364;0.3222222222222222;1968;0.7410895697394448;8.292162561416626
332;19;log2;0.6272727272727272;0.10404040404040404;1688;0.7710216338623204;11.303078222274781
333;16;log2;0.44545454545454544;0.1686868686868687;1469;0.7452793963642222;7.231977653503418
334;8;sqrt;0.14545454545454545;0.3464646464646465;939;0.5067345130367069;3.1696096420288087
335;10;log2;0.4818181818181818;0.4636363636363636;1893;0.5067345130367069;6.71655421257019
336;16;log2;0.2090909090909091;0.15252525252525254;1617;0.7407897210064176;6.524393367767334
337;18;log2;0.5;0.19292929292929295;1382;0.7446810415044351;6.976358079910279
338;14;sqrt;0.8454545454545453;0.14444444444444446;126;0.7677291157595125;0.8881923675537109
339;12;sqrt;0.7272727272727272;0.1606060606060606;159;0.7527603984855401;1.077616024017334
340;4;sqrt;0.5909090909090909;0.21717171717171718;1922;0.7452798438996446;10.043364191055298
341;2;log2;0.36363636363636365;0.2090909090909091;386;0.7428855293896512;1.6989882946014405
342;10;log2;0.9090909090909091;0.29393939393939394;422;0.7437837329824656;2.4138848781585693
343;17;log2;0.1181818181818182;0.40303030303030307;1530;0.5067345130367069;5.326562452316284
344;9;log2;0.9363636363636363;0.2494949494949495;1867;0.7443820878422527;11.178480339050292
345;6;log2;0.2909090909090909;0.2535353535353535;1097;0.7407910636126849;4.239873790740967
346;10;sqrt;0.23636363636363636;0.10404040404040404;1470;0.7467764023522462;6.637633275985718
347;5;log2;0.8272727272727273;0.1202020202020202;1376;0.7707213375938705;10.253394842147827
348;5;log2;0.14545454545454545;0.32626262626262625;823;0.5067345130367069;2.913709592819214
349;4;log2;0.9454545454545454;0.15656565656565657;228;0.7617428819491062;1.6803471565246582
350;11;log2;0.5909090909090909;0.45151515151515154;700;0.7437837329824656;2.6579330444335936
351;7;log2;0.5909090909090909;0.2656565656565657;847;0.7428846343188062;4.286128759384155
352;2;log2;0.5818181818181818;0.1;30;0.7449804427020398;0.2513573169708252
353;6;log2;0.9636363636363636;0.36262626262626263;1220;0.7440817915738032;6.928116798400879
354;1;log2;0.9909090909090909;0.3101010101010101;1652;0.7401913661466305;8.849950456619263
355;19;sqrt;0.5545454545454546;0.40303030303030307;1068;0.7407906160772625;5.208024406433106
356;9;log2;0.8636363636363635;0.1484848484848485;314;0.768327023083877;2.5158132553100585
357;4;log2;0.6;0.21313131313131314;129;0.7440840292509152;0.8134968280792236
358;4;sqrt;0.8363636363636363;0.39494949494949494;1934;0.7404916624150802;10.843663597106934
359;10;sqrt;0.609090909090909;0.3303030303030303;512;0.7404912148796576;3.1806149005889894
360;7;log2;0.7727272727272727;0.14444444444444446;1187;0.7644357025858597;9.604096937179566
361;2;sqrt;0.7;0.21313131313131314;158;0.7464787912963311;1.272722101211548
362;9;log2;0.3545454545454545;0.28181818181818186;641;0.7425861281920463;3.116322898864746
363;5;sqrt;0.15454545454545454;0.3464646464646465;983;0.5067345130367069;4.2154638290405275
364;14;log2;0.26363636363636367;0.11212121212121212;1683;0.7452793963642222;9.51866455078125
365;12;sqrt;0.8909090909090909;0.3747474747474747;1397;0.7416888196700768;8.549430894851685
366;10;sqrt;0.9545454545454545;0.15656565656565657;1248;0.766530168362826;11.84462375640869
367;14;log2;0.7181818181818181;0.43939393939393945;199;0.7395930112868433;1.306063461303711
368;6;sqrt;0.6181818181818182;0.15656565656565657;1207;0.7515623461596985;9.793743467330932
369;15;sqrt;0.1181818181818182;0.398989898989899;1892;0.5067345130367069;9.425979375839233
370;14;sqrt;0.7363636363636363;0.25757575757575757;1806;0.7434838842494383;12.730403280258178
371;5;log2;0.3181818181818182;0.22525252525252526;1145;0.7422867269944415;6.275448608398437
372;11;sqrt;0.38181818181818183;0.28585858585858587;639;0.7410895697394448;3.4226286888122557
373;11;log2;0.32727272727272727;0.4434343434343434;1915;0.5067345130367069;8.870322656631469
374;13;log2;0.3909090909090909;0.35858585858585856;1802;0.5067345130367069;8.63224196434021
375;3;log2;0.1090909090909091;0.1686868686868687;589;0.5067345130367069;2.743108320236206
376;2;sqrt;0.8636363636363635;0.26161616161616164;308;0.7422876220652865;2.31091365814209
377;11;sqrt;0.9090909090909091;0.14444444444444446;1665;0.7701229827340834;14.972785139083863
378;13;sqrt;0.2181818181818182;0.11616161616161616;140;0.7449786525603501;0.8785229682922363
379;16;log2;0.8454545454545453;0.45959595959595956;439;0.7407910636126849;2.5925478458404543
380;4;sqrt;0.5818181818181818;0.39494949494949494;837;0.7413894184724721;4.610421800613404
381;1;sqrt;0.7909090909090909;0.3787878787878788;1005;0.7398933075552929;5.711290597915649
382;1;sqrt;0.8818181818181817;0.491919191919192;1179;0.7407910636126849;6.827367353439331
383;15;log2;0.9727272727272727;0.35858585858585856;1562;0.7431840355164112;10.376086473464966
384;3;sqrt;0.26363636363636367;0.3101010101010101;1395;0.5067345130367069;6.139603900909424
385;13;log2;0.5272727272727272;0.4434343434343434;1778;0.5067345130367069;8.304074382781982
386;18;sqrt;0.5363636363636364;0.20505050505050504;1326;0.7452798438996446;8.776534414291381
387;15;log2;0.47272727272727266;0.2535353535353535;339;0.7416870295283872;2.0848556041717528
388;8;log2;0.5454545454545454;0.297979797979798;263;0.74079016854184;1.593546199798584
389;6;sqrt;0.34545454545454546;0.4636363636363636;1851;0.5067345130367069;8.088489866256714
390;17;sqrt;0.5272727272727272;0.16464646464646465;1181;0.747972664536398;7.8653192043304445
391;2;sqrt;0.49090909090909085;0.17676767676767677;979;0.7443829829130977;5.993863677978515
392;13;log2;0.9363636363636363;0.2535353535353535;1093;0.7455787975618271;8.65453872680664
393;11;log2;0.1181818181818182;0.19696969696969696;1093;0.5067345130367069;5.0805035591125485
394;17;log2;0.5909090909090909;0.23333333333333334;1822;0.7440813440383807;11.87675166130066
395;13;sqrt;0.19090909090909092;0.297979797979798;1934;0.5067345130367069;9.15640640258789
396;8;sqrt;0.8909090909090909;0.11212121212121212;640;0.776408170206672;6.606037664413452
397;11;sqrt;0.2;0.16464646464646465;1676;0.7428850818542287;9.741380214691162
398;5;sqrt;0.4181818181818182;0.1808080808080808;814;0.746476553619219;5.775057077407837
399;17;log2;0.6727272727272727;0.3747474747474747;1113;0.7419873257968368;7.385877895355224
400;18;sqrt;0.709090909090909;0.1686868686868687;1964;0.7527608460209625;15.942671489715575
401;3;log2;0.24545454545454545;0.37070707070707076;191;0.5067345130367069;0.9943302154541016
402;12;log2;0.5272727272727272;0.40303030303030307;1939;0.7401918136820529;11.425224781036377
403;9;log2;0.8818181818181817;0.2696969696969697;370;0.7428859769250736;2.865059232711792
404;17;sqrt;0.2090909090909091;0.12828282828282828;167;0.7428850818542287;1.0153796672821045
405;9;log2;0.4818181818181818;0.30606060606060603;80;0.7401922612174754;0.5272984504699707
406;6;log2;0.2181818181818182;0.3464646464646465;1272;0.5067345130367069;5.861048793792724
407;17;log2;0.8090909090909091;0.2656565656565657;1515;0.7446819365752799;9.730560350418092
408;3;log2;0.47272727272727266;0.44747474747474747;327;0.5067345130367069;1.4595101833343507
409;19;log2;0.8818181818181817;0.11212121212121212;1387;0.7746131056273103;11.865142917633056
410;15;sqrt;0.5181818181818182;0.3303030303030303;709;0.7407906160772625;3.6251614093780518
411;9;sqrt;0.26363636363636367;0.13232323232323234;1124;0.743483436714016;5.207585144042969
412;6;log2;0.5272727272727272;0.4676767676767677;772;0.5067345130367069;2.882445812225342
413;2;sqrt;1.0;0.3747474747474747;1883;0.7455779024909822;10.262326192855834
414;2;sqrt;0.509090909090909;0.3101010101010101;1099;0.7413894184724722;4.899873065948486
415;4;log2;0.2727272727272727;0.10808080808080808;1888;0.7476741584096381;8.617804718017577
416;3;sqrt;0.4818181818181818;0.17272727272727273;1862;0.746476553619219;9.304577589035034
417;6;log2;0.7545454545454545;0.3909090909090909;1308;0.7404903198088129;5.983798408508301
418;16;log2;0.6181818181818182;0.19292929292929295;744;0.7446805939690126;3.871804714202881
419;15;sqrt;0.5909090909090909;0.3303030303030303;806;0.7407915111481074;3.496753787994385
420;9;log2;0.17272727272727273;0.3303030303030303;1620;0.5067345130367069;5.474257755279541
421;1;sqrt;0.2181818181818182;0.2494949494949495;1899;0.5067345130367069;6.369796848297119
422;10;log2;0.32727272727272727;0.1686868686868687;615;0.7428850818542287;2.617505598068237
423;19;sqrt;0.9727272727272727;0.3181818181818182;1342;0.7443820878422527;7.157464265823364
424;7;sqrt;0.9909090909090909;0.19696969696969696;1337;0.7542591946152538;8.568188142776489
425;19;sqrt;0.6818181818181818;0.15252525252525254;1825;0.757849771309399;11.270057535171508
426;1;sqrt;0.509090909090909;0.44747474747474747;272;0.5067345130367069;1.026798391342163
427;7;sqrt;0.3909090909090909;0.3424242424242424;323;0.5067345130367069;1.1535892963409424
428;9;log2;0.19090909090909092;0.22121212121212122;58;0.5067345130367069;0.2247260570526123
429;12;log2;0.7818181818181817;0.20101010101010103;1192;0.7473738621411885;7.621339893341064
430;14;log2;0.7545454545454545;0.24545454545454545;1070;0.743184930587256;6.469163703918457
431;11;sqrt;0.7727272727272727;0.2696969696969697;879;0.741986430725992;5.5549235343933105
432;3;sqrt;0.42727272727272725;0.40303030303030307;1357;0.5067345130367069;5.640527534484863
433;1;log2;0.38181818181818183;0.4676767676767677;500;0.5067345130367069;2.148830938339233
434;15;sqrt;0.3181818181818182;0.49595959595959593;807;0.5067345130367069;3.2829216003417967
435;10;log2;0.7818181818181817;0.21313131313131314;51;0.7476741584096381;0.35707888603210447
436;6;log2;0.9090909090909091;0.398989898989899;1855;0.7401918136820529;9.815345859527588
437;6;log2;0.17272727272727273;0.35050505050505054;1308;0.5067345130367069;4.943582916259766
438;2;sqrt;0.6454545454545454;0.24545454545454545;1086;0.7443816403068303;6.104994010925293
439;3;log2;0.3545454545454545;0.2535353535353535;1320;0.7428850818542287;6.078846549987793
440;12;sqrt;0.14545454545454545;0.1686868686868687;158;0.5067345130367069;0.6500736236572265
441;4;log2;0.28181818181818186;0.1686868686868687;376;0.7392936100892384;1.6983570098876952
442;14;log2;0.9272727272727272;0.3222222222222222;1163;0.7413880758662048;6.816734409332275
443;9;sqrt;0.5636363636363636;0.3424242424242424;876;0.7407915111481074;4.139549207687378
444;2;sqrt;0.1;0.3868686868686869;1939;0.5067345130367069;7.664859056472778
445;5;sqrt;0.3545454545454545;0.1686868686868687;542;0.7425847855857792;2.8400318145751955
446;10;sqrt;0.6;0.4434343434343434;1893;0.7419886684031042;10.351860904693604
447;7;sqrt;0.2909090909090909;0.2656565656565657;756;0.5067345130367069;3.4328103065490723
448;18;sqrt;0.44545454545454544;0.3181818181818182;1827;0.7413889709370496;9.512901830673218
449;4;sqrt;0.24545454545454545;0.31414141414141417;1445;0.5067345130367069;6.053766107559204
450;11;sqrt;0.9181818181818181;0.10404040404040404;1306;0.7779051761946959;12.264271306991578
451;3;log2;0.8999999999999999;0.44747474747474747;1452;0.7395934588222657;7.888440322875977
452;2;sqrt;0.1181818181818182;0.2777777777777778;1856;0.5067345130367069;7.35751314163208
453;14;sqrt;0.6454545454545454;0.17676767676767677;1405;0.7488704205937899;9.865856170654297
454;8;log2;0.1;0.4878787878787879;292;0.5067345130367069;1.2014145374298095
455;10;sqrt;0.8454545454545453;0.1484848484848485;1788;0.766231662236066;15.801249313354493
456;2;sqrt;0.17272727272727273;0.1606060606060606;1205;0.7449813377728847;5.288258218765259
457;3;sqrt;0.9181818181818181;0.23737373737373738;336;0.7473747572120334;2.433420181274414
458;16;sqrt;0.5727272727272728;0.10404040404040404;1854;0.7716204362575299;15.736062383651733
459;13;log2;0.9727272727272727;0.3383838383838384;484;0.7422853843881744;3.397552490234375
460;15;sqrt;0.709090909090909;0.3303030303030303;1473;0.7413889709370496;9.021294689178466
461;4;sqrt;0.34545454545454546;0.1808080808080808;1281;0.7422862794590191;7.264711952209472
462;19;log2;0.6727272727272727;0.29393939393939394;1552;0.7431844830518335;10.402344608306885
463;5;log2;0.6272727272727272;0.3101010101010101;211;0.7404912148796576;1.4348389625549316
464;6;sqrt;0.7272727272727272;0.45959595959595956;680;0.7404921099505024;4.544945907592774
465;9;sqrt;0.5818181818181818;0.28181818181818186;756;0.7422862794590191;4.903086137771607
466;3;sqrt;0.13636363636363635;0.3747474747474747;812;0.5067345130367069;4.0608100414276125
467;15;sqrt;0.5636363636363636;0.23333333333333334;1182;0.7431835879809887;8.350969076156616
468;7;sqrt;0.28181818181818186;0.3383838383838384;1583;0.5067345130367069;7.947535371780395
469;9;sqrt;0.7;0.1202020202020202;1036;0.7704232790025332;9.707771253585815
470;18;log2;0.4181818181818182;0.4313131313131313;1519;0.5067345130367069;7.517432022094726
471;19;log2;0.4636363636363636;0.45959595959595956;1216;0.5067345130367069;5.828904151916504
472;16;log2;0.34545454545454546;0.3666666666666667;192;0.5067345130367069;0.956547212600708
473;4;log2;0.6363636363636364;0.41515151515151516;486;0.7392940576246609;3.2944355487823485
474;4;log2;0.3;0.4797979797979798;1216;0.5067345130367069;5.96353850364685
475;7;sqrt;0.2090909090909091;0.2656565656565657;1783;0.5067345130367069;8.362687253952027
476;2;sqrt;0.23636363636363636;0.18484848484848487;1579;0.7416879245992319;8.499103689193726
477;18;sqrt;0.40909090909090906;0.4353535353535354;1360;0.5067345130367069;6.132309150695801
478;4;log2;0.7999999999999999;0.21717171717171718;907;0.7473752047474558;6.922701454162597
479;16;sqrt;0.9181818181818181;0.20101010101010103;1455;0.7500662352425194;12.448517084121704
480;17;sqrt;0.2;0.21717171717171718;1963;0.5067345130367069;9.626489353179931
481;3;log2;0.9363636363636363;0.4676767676767677;1615;0.7401927087528979;10.160294675827027
482;5;sqrt;0.4818181818181818;0.398989898989899;341;0.5067345130367069;1.647059392929077
483;14;log2;0.7181818181818181;0.35858585858585856;789;0.7413898660078945;5.0509703159332275
484;9;sqrt;0.33636363636363636;0.15252525252525254;211;0.7443807452359854;1.436101007461548
485;16;sqrt;0.6909090909090908;0.28585858585858587;1932;0.7416865819929648;12.122292089462281
486;16;log2;0.6272727272727272;0.37070707070707076;1723;0.7416883721346544;9.730223894119263
487;18;sqrt;0.40909090909090906;0.4636363636363636;199;0.5067345130367069;0.8912787437438965
488;14;log2;0.8272727272727273;0.297979797979798;1808;0.7431835879809887;11.653180789947509
489;17;log2;0.17272727272727273;0.2737373737373737;880;0.5067345130367069;3.7804850578308105
490;9;sqrt;0.9636363636363636;0.3787878787878788;643;0.7410904648102898;3.8101874351501466
491;5;log2;0.47272727272727266;0.17676767676767677;1258;0.7440822391092256;6.753757286071777
492;10;log2;0.8454545454545453;0.20505050505050504;640;0.747374309676611;4.150216674804687
493;18;sqrt;0.5454545454545454;0.25757575757575757;1257;0.7401922612174754;6.055730772018433
494;15;sqrt;0.42727272727272725;0.49595959595959593;1258;0.5067345130367069;4.624710655212402
495;9;log2;0.8454545454545453;0.3787878787878788;1200;0.7413903135433169;5.871944713592529
496;6;sqrt;0.8454545454545453;0.2656565656565657;75;0.7434847793202832;0.4568021297454834
497;14;log2;0.38181818181818183;0.29393939393939394;500;0.7404930050213474;2.250998544692993
498;17;sqrt;0.1090909090909091;0.45959595959595956;1096;0.5067345130367069;3.469734764099121
499;11;sqrt;0.17272727272727273;0.11212121212121212;106;0.7440840292509152;0.4627998828887939
500;17;log2;0.18181818181818182;0.39494949494949494;612;0.5067345130367069;1.805863332748413
